uei,field_name,domain_name,share
J3Z5MNJJ3FZ4,Immunology and Microbiology,Life Sciences,0.0056262000000000005
J3Z5MNJJ3FZ4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0008939
J3Z5MNJJ3FZ4,Health Professions,Health Sciences,0.000685
J4EYPCJDQ1H6,Medicine,Health Sciences,0.0114674
J4EYPCJDQ1H6,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0084593
J4EYPCJDQ1H6,Immunology and Microbiology,Life Sciences,0.0039513
J4EYPCJDQ1H6,Neuroscience,Life Sciences,0.0030588
J4EYPCJDQ1H6,Psychology,Social Sciences,0.0028954
J4EYPCJDQ1H6,Environmental Science,Physical Sciences,0.0008514
J4EYPCJDQ1H6,Agricultural and Biological Sciences,Life Sciences,0.0008216
J6TWTRKC1X14,Physics and Astronomy,Physical Sciences,0.0346015
J6TWTRKC1X14,Engineering,Physical Sciences,0.0339984
J6TWTRKC1X14,Computer Science,Physical Sciences,0.012779099999999998
J6TWTRKC1X14,Psychology,Social Sciences,0.012293
J6TWTRKC1X14,Social Sciences,Social Sciences,0.0069939
J6TWTRKC1X14,Arts and Humanities,Social Sciences,0.005937
J6TWTRKC1X14,Decision Sciences,Social Sciences,0.0032297
J7WULLYGFRH1,Social Sciences,Social Sciences,0.030531100000000002
J7WULLYGFRH1,Psychology,Social Sciences,0.016926
J7WULLYGFRH1,Decision Sciences,Social Sciences,0.0089944
J7WULLYGFRH1,Computer Science,Physical Sciences,0.0087688
J7WULLYGFRH1,Mathematics,Physical Sciences,0.0060751
J7WULLYGFRH1,Arts and Humanities,Social Sciences,0.003503
J7WULLYGFRH1,Neuroscience,Life Sciences,0.0026849
J7WULLYGFRH1,Physics and Astronomy,Physical Sciences,0.0025981
J7WULLYGFRH1,"Business, Management and Accounting",Social Sciences,0.0025963
J7WULLYGFRH1,Agricultural and Biological Sciences,Life Sciences,0.0025894
J7WULLYGFRH1,Engineering,Physical Sciences,0.002586
J9CDGR596MN3,Agricultural and Biological Sciences,Life Sciences,0.0512692
J9CDGR596MN3,Mathematics,Physical Sciences,0.030602900000000002
J9CDGR596MN3,Social Sciences,Social Sciences,0.0292122
J9CDGR596MN3,Psychology,Social Sciences,0.0253346
J9CDGR596MN3,Medicine,Health Sciences,0.0144287
J9CDGR596MN3,Environmental Science,Physical Sciences,0.009236
J9CDGR596MN3,Veterinary,Health Sciences,0.0087571
J9CDGR596MN3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0058377
J9CDGR596MN3,Arts and Humanities,Social Sciences,0.0058014
J9CDGR596MN3,Neuroscience,Life Sciences,0.005646
JB33DT84JNA5,Social Sciences,Social Sciences,0.060123199999999995
JB33DT84JNA5,Psychology,Social Sciences,0.0097591
JB33DT84JNA5,Computer Science,Physical Sciences,0.0094619
JB33DT84JNA5,Engineering,Physical Sciences,0.0064261000000000006
JB33DT84JNA5,Mathematics,Physical Sciences,0.006139
JB33DT84JNA5,"Economics, Econometrics and Finance",Social Sciences,0.0034965
JBQ9M3PLFDP5,Agricultural and Biological Sciences,Life Sciences,0.0092941
JBQ9M3PLFDP5,Physics and Astronomy,Physical Sciences,0.0082243
JBQ9M3PLFDP5,Environmental Science,Physical Sciences,0.006627500000000001
JBQ9M3PLFDP5,Engineering,Physical Sciences,0.0020755
JBQ9M3PLFDP5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0012202
JBQ9M3PLFDP5,Neuroscience,Life Sciences,0.0011493
JBQ9M3PLFDP5,Medicine,Health Sciences,0.0010556
JBQ9M3PLFDP5,Psychology,Social Sciences,0.0010471
JCALBPNMAHF3,Agricultural and Biological Sciences,Life Sciences,0.0051208
JCALBPNMAHF3,Medicine,Health Sciences,0.0043534
JCALBPNMAHF3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0038049
JCALBPNMAHF3,Health Professions,Health Sciences,0.0012193
JCALBPNMAHF3,Immunology and Microbiology,Life Sciences,0.0008960999999999999
JCALBPNMAHF3,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0006839
JCALBPNMAHF3,Social Sciences,Social Sciences,0.0005804
JCALBPNMAHF3,Environmental Science,Physical Sciences,0.0004312
JCALBPNMAHF3,"Economics, Econometrics and Finance",Social Sciences,0.0004098
JCALBPNMAHF3,Arts and Humanities,Social Sciences,0.0004013
JDLVAVGYJQ21,Medicine,Health Sciences,0.36751980000000006
JDLVAVGYJQ21,Health Professions,Health Sciences,0.0696244
JDLVAVGYJQ21,Social Sciences,Social Sciences,0.0644419
JDLVAVGYJQ21,Immunology and Microbiology,Life Sciences,0.046054300000000006
JDLVAVGYJQ21,Physics and Astronomy,Physical Sciences,0.026232
JDLVAVGYJQ21,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.019626
JDLVAVGYJQ21,Nursing,Health Sciences,0.0186171
JE8AKPCR2KA4,Medicine,Health Sciences,0.0145884
JE8AKPCR2KA4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.014178
JE8AKPCR2KA4,Neuroscience,Life Sciences,0.0058371
JE8AKPCR2KA4,Psychology,Social Sciences,0.0012893
JE8AKPCR2KA4,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0010972
JF2BLNN4PJC3,Physics and Astronomy,Physical Sciences,0.0711702
JF2BLNN4PJC3,Social Sciences,Social Sciences,0.034178
JF2BLNN4PJC3,Psychology,Social Sciences,0.0318215
JF2BLNN4PJC3,Materials Science,Physical Sciences,0.0180344
JF2BLNN4PJC3,Arts and Humanities,Social Sciences,0.0099306
JF2BLNN4PJC3,"Economics, Econometrics and Finance",Social Sciences,0.0095752
JF2BLNN4PJC3,Earth and Planetary Sciences,Physical Sciences,0.0089529
JF2BLNN4PJC3,Neuroscience,Life Sciences,0.0082689
JF2BLNN4PJC3,Mathematics,Physical Sciences,0.0073868
JF2BLNN4PJC3,Environmental Science,Physical Sciences,0.0069544
JF6XLNB4CDJ5,Engineering,Physical Sciences,0.10360710000000001
JF6XLNB4CDJ5,Agricultural and Biological Sciences,Life Sciences,0.06223
JF6XLNB4CDJ5,Veterinary,Health Sciences,0.0400955
JF6XLNB4CDJ5,Environmental Science,Physical Sciences,0.0233037
JF6XLNB4CDJ5,Physics and Astronomy,Physical Sciences,0.0198951
JF6XLNB4CDJ5,Materials Science,Physical Sciences,0.0149034
JF6XLNB4CDJ5,Medicine,Health Sciences,0.0140812
JF6XLNB4CDJ5,Mathematics,Physical Sciences,0.0108322
JF6XLNB4CDJ5,Psychology,Social Sciences,0.0103944
JGA3E25MFDV9,Physics and Astronomy,Physical Sciences,0.012412700000000002
JGA3E25MFDV9,Social Sciences,Social Sciences,0.0033861000000000004
JGA3E25MFDV9,Mathematics,Physical Sciences,0.0015948
JGA3E25MFDV9,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0011354
JGA3E25MFDV9,Chemistry,Physical Sciences,0.0009424
JGA3E25MFDV9,Medicine,Health Sciences,0.0006083
JGA3E25MFDV9,Energy,Physical Sciences,0.0005552
JGA3E25MFDV9,Engineering,Physical Sciences,0.0004841
JHTYTGKYWLL9,Environmental Science,Physical Sciences,0.03609740000000001
JHTYTGKYWLL9,Earth and Planetary Sciences,Physical Sciences,0.0158082
JHTYTGKYWLL9,Engineering,Physical Sciences,0.0012066
JJ6CN5Y5A2R5,Engineering,Physical Sciences,0.0350605
JJ6CN5Y5A2R5,Computer Science,Physical Sciences,0.0226833
JJ6CN5Y5A2R5,"Business, Management and Accounting",Social Sciences,0.0167286
JJ6CN5Y5A2R5,Decision Sciences,Social Sciences,0.0069863
JJ6CN5Y5A2R5,Chemistry,Physical Sciences,0.0047907
JJ6CN5Y5A2R5,"Economics, Econometrics and Finance",Social Sciences,0.0022775
JJ6CN5Y5A2R5,Psychology,Social Sciences,0.0021562
JJDYK36PRTL5,Social Sciences,Social Sciences,0.012763499999999999
JJDYK36PRTL5,"Business, Management and Accounting",Social Sciences,0.007266699999999999
JJDYK36PRTL5,Arts and Humanities,Social Sciences,0.0060685999999999995
JJDYK36PRTL5,Psychology,Social Sciences,0.005214
JJDYK36PRTL5,Physics and Astronomy,Physical Sciences,0.004048599999999999
JJDYK36PRTL5,Materials Science,Physical Sciences,0.0018144
JJDYK36PRTL5,Computer Science,Physical Sciences,0.0016946
JJDYK36PRTL5,Mathematics,Physical Sciences,0.0015399
JJDYK36PRTL5,Environmental Science,Physical Sciences,0.0014998
JJDYK36PRTL5,Neuroscience,Life Sciences,0.0014072
JJG6HU8PA4S5,Social Sciences,Social Sciences,0.07719210000000001
JJG6HU8PA4S5,Physics and Astronomy,Physical Sciences,0.048420599999999994
JJG6HU8PA4S5,"Business, Management and Accounting",Social Sciences,0.0308552
JJG6HU8PA4S5,Medicine,Health Sciences,0.0226067
JJG6HU8PA4S5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0149595
JJG6HU8PA4S5,"Economics, Econometrics and Finance",Social Sciences,0.0133879
JJG6HU8PA4S5,Engineering,Physical Sciences,0.0077681
JJG6HU8PA4S5,Decision Sciences,Social Sciences,0.0075337
JJG6HU8PA4S5,Computer Science,Physical Sciences,0.00731
JJHCMK4NT5N3,Medicine,Health Sciences,0.0439014
JJHCMK4NT5N3,Social Sciences,Social Sciences,0.023435499999999998
JJHCMK4NT5N3,Health Professions,Health Sciences,0.0145215
JJHCMK4NT5N3,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0044956
JJHCMK4NT5N3,Mathematics,Physical Sciences,0.0043207
JJHCMK4NT5N3,Neuroscience,Life Sciences,0.0027966
JJHCMK4NT5N3,Psychology,Social Sciences,0.0025551
JJHCMK4NT5N3,"Economics, Econometrics and Finance",Social Sciences,0.0025366
JJHCMK4NT5N3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.002263
JKKNZLNYLJ19,Engineering,Physical Sciences,0.016333
JKKNZLNYLJ19,Social Sciences,Social Sciences,0.0055374000000000005
JKKNZLNYLJ19,Psychology,Social Sciences,0.0053939999999999995
JKKNZLNYLJ19,Chemistry,Physical Sciences,0.0017229
JKKNZLNYLJ19,Mathematics,Physical Sciences,0.0016437
JKKNZLNYLJ19,Health Professions,Health Sciences,0.0014425
JKKNZLNYLJ19,Medicine,Health Sciences,0.0013567
JKKNZLNYLJ19,Computer Science,Physical Sciences,0.0012752
JKKNZLNYLJ19,Arts and Humanities,Social Sciences,0.0012502
JL4JHE9SDRR3,Medicine,Health Sciences,0.1900237
JL4JHE9SDRR3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0354186
JL4JHE9SDRR3,Social Sciences,Social Sciences,0.005216
JL4JHE9SDRR3,Agricultural and Biological Sciences,Life Sciences,0.0045278
JMGMMM7BMBT6,Social Sciences,Social Sciences,0.0084305
JMGMMM7BMBT6,Engineering,Physical Sciences,0.006338
JMGMMM7BMBT6,"Business, Management and Accounting",Social Sciences,0.0049625
JMGMMM7BMBT6,Computer Science,Physical Sciences,0.0022171
JMGMMM7BMBT6,Environmental Science,Physical Sciences,0.0019876
JMGMMM7BMBT6,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0012127
JMGMMM7BMBT6,Earth and Planetary Sciences,Physical Sciences,0.0010435
JMGMMM7BMBT6,Chemistry,Physical Sciences,0.000994
JMGMMM7BMBT6,Psychology,Social Sciences,0.0009718
JMGMMM7BMBT6,Health Professions,Health Sciences,0.0009033
JNBLLTBTLLD8,Medicine,Health Sciences,0.0246448
JNBLLTBTLLD8,Arts and Humanities,Social Sciences,0.0110445
JNBLLTBTLLD8,Health Professions,Health Sciences,0.0082208
JNBLLTBTLLD8,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0076064999999999995
JNBLLTBTLLD8,Social Sciences,Social Sciences,0.007264400000000001
JNBLLTBTLLD8,Immunology and Microbiology,Life Sciences,0.0038938
JNBLLTBTLLD8,Psychology,Social Sciences,0.0027957
JNBLLTBTLLD8,Nursing,Health Sciences,0.0024248
JNBLLTBTLLD8,Dentistry,Health Sciences,0.0023894
JNBLLTBTLLD8,Neuroscience,Life Sciences,0.0023751
JQH2GEMCAVN5,Medicine,Health Sciences,0.0109943
JQH2GEMCAVN5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0068592
JQH2GEMCAVN5,Health Professions,Health Sciences,0.0024914
JQH2GEMCAVN5,"Business, Management and Accounting",Social Sciences,0.0007406
JQH2GEMCAVN5,Computer Science,Physical Sciences,0.0005586
JQH2GEMCAVN5,"Economics, Econometrics and Finance",Social Sciences,0.0005464
JTFKX11JLHS8,Social Sciences,Social Sciences,0.07719210000000001
JTFKX11JLHS8,Physics and Astronomy,Physical Sciences,0.048420599999999994
JTFKX11JLHS8,"Business, Management and Accounting",Social Sciences,0.0308552
JTFKX11JLHS8,Medicine,Health Sciences,0.0226067
JTFKX11JLHS8,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0149595
JTFKX11JLHS8,"Economics, Econometrics and Finance",Social Sciences,0.0133879
JTFKX11JLHS8,Engineering,Physical Sciences,0.0077681
JTFKX11JLHS8,Decision Sciences,Social Sciences,0.0075337
JTFKX11JLHS8,Computer Science,Physical Sciences,0.00731
JW2NGMP4NMA3,Engineering,Physical Sciences,0.08098230000000001
JW2NGMP4NMA3,Environmental Science,Physical Sciences,0.0249195
JW2NGMP4NMA3,Earth and Planetary Sciences,Physical Sciences,0.0198428
JW2NGMP4NMA3,Materials Science,Physical Sciences,0.0061098
JWSYC7RUMJD1,Arts and Humanities,Social Sciences,0.0909016
JWSYC7RUMJD1,Social Sciences,Social Sciences,0.0805809
JWSYC7RUMJD1,Engineering,Physical Sciences,0.0232288
JWSYC7RUMJD1,Psychology,Social Sciences,0.0096576
JWSYC7RUMJD1,"Economics, Econometrics and Finance",Social Sciences,0.0067373
JWSYC7RUMJD1,Environmental Science,Physical Sciences,0.0058453
JWSYC7RUMJD1,Computer Science,Physical Sciences,0.0052606
JWSYC7RUMJD1,"Business, Management and Accounting",Social Sciences,0.0050188
JZ8RQC4EMDZ5,Medicine,Health Sciences,0.06627119999999999
JZ8RQC4EMDZ5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0080666
JZ8RQC4EMDZ5,Social Sciences,Social Sciences,0.0078977
JZ8RQC4EMDZ5,Health Professions,Health Sciences,0.004841
JZ8RQC4EMDZ5,Psychology,Social Sciences,0.0021317
JZD1HLM2ZU83,Medicine,Health Sciences,0.1640327
JZD1HLM2ZU83,Health Professions,Health Sciences,0.0209247
JZD1HLM2ZU83,Immunology and Microbiology,Life Sciences,0.0098323
JZD1HLM2ZU83,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0085575
JZD1HLM2ZU83,Nursing,Health Sciences,0.005938
JZDRNT166LE4,Medicine,Health Sciences,0.0467631
JZDRNT166LE4,Immunology and Microbiology,Life Sciences,0.0040033
JZDRNT166LE4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0034653
JZDRNT166LE4,"Business, Management and Accounting",Social Sciences,0.0030678
K3YFW6S3YQ67,Medicine,Health Sciences,0.0005725999999999999
K3YFW6S3YQ67,Health Professions,Health Sciences,0.0005673
K3YFW6S3YQ67,Psychology,Social Sciences,0.000525
K3YFW6S3YQ67,Social Sciences,Social Sciences,0.00017549999999999998
K3YFW6S3YQ67,Nursing,Health Sciences,0.0001528
K3YFW6S3YQ67,Engineering,Physical Sciences,0.0001303
K3YFW6S3YQ67,Chemistry,Physical Sciences,9.93e-05
K3YFW6S3YQ67,Decision Sciences,Social Sciences,8.24e-05
K3YFW6S3YQ67,Materials Science,Physical Sciences,6.85e-05
K49BLGJHG935,Medicine,Health Sciences,0.0015665000000000002
K49BLGJHG935,Health Professions,Health Sciences,0.001281
K49BLGJHG935,Engineering,Physical Sciences,0.0005526
K49BLGJHG935,Agricultural and Biological Sciences,Life Sciences,0.0003134
K49BLGJHG935,Chemical Engineering,Physical Sciences,0.0002925
K49BLGJHG935,Psychology,Social Sciences,0.00028510000000000005
K49BLGJHG935,Social Sciences,Social Sciences,0.0002101
K49BLGJHG935,Decision Sciences,Social Sciences,0.0001012
K49BLGJHG935,Environmental Science,Physical Sciences,8.63e-05
K49BLGJHG935,Arts and Humanities,Social Sciences,6.3e-05
K49BLGJHG935,Energy,Physical Sciences,6.18e-05
K51LECU1G8N3,Materials Science,Physical Sciences,0.039103
K51LECU1G8N3,Physics and Astronomy,Physical Sciences,0.0346688
K51LECU1G8N3,Engineering,Physical Sciences,0.0258523
K51LECU1G8N3,Chemistry,Physical Sciences,0.013431700000000001
K51LECU1G8N3,Computer Science,Physical Sciences,0.012734800000000001
K51LECU1G8N3,Mathematics,Physical Sciences,0.004932
K51LECU1G8N3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0041689
KABJZBBJ4B54,Medicine,Health Sciences,0.1253505
KABJZBBJ4B54,Psychology,Social Sciences,0.0233732
KABJZBBJ4B54,Veterinary,Health Sciences,0.022303299999999998
KABJZBBJ4B54,Environmental Science,Physical Sciences,0.0221478
KABJZBBJ4B54,Health Professions,Health Sciences,0.0200148
KABJZBBJ4B54,Materials Science,Physical Sciences,0.0196571
KABJZBBJ4B54,Agricultural and Biological Sciences,Life Sciences,0.0123836
KABJZBBJ4B54,Chemistry,Physical Sciences,0.0123181
KABJZBBJ4B54,Social Sciences,Social Sciences,0.012253
KABJZBBJ4B54,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0102979
KABJZBBJ4B54,Physics and Astronomy,Physical Sciences,0.0095713
KABJZBBJ4B54,Neuroscience,Life Sciences,0.0094821
KD5TGBT7AKC9,Medicine,Health Sciences,0.0237556
KD5TGBT7AKC9,Psychology,Social Sciences,0.0064599
KD5TGBT7AKC9,Health Professions,Health Sciences,0.0064049
KD5TGBT7AKC9,Social Sciences,Social Sciences,0.0026981
KD5TGBT7AKC9,Immunology and Microbiology,Life Sciences,0.0019836
KD5TGBT7AKC9,"Economics, Econometrics and Finance",Social Sciences,0.0011655
KG76WYENL5K1,Medicine,Health Sciences,0.1061799
KG76WYENL5K1,Neuroscience,Life Sciences,0.0285577
KG76WYENL5K1,Engineering,Physical Sciences,0.020096799999999998
KG76WYENL5K1,Decision Sciences,Social Sciences,0.0198862
KG76WYENL5K1,Physics and Astronomy,Physical Sciences,0.0190273
KG76WYENL5K1,"Economics, Econometrics and Finance",Social Sciences,0.0186988
KG76WYENL5K1,Social Sciences,Social Sciences,0.0120887
KG76WYENL5K1,Materials Science,Physical Sciences,0.0099001
KG76WYENL5K1,Psychology,Social Sciences,0.0094256
KG76WYENL5K1,Health Professions,Health Sciences,0.0088966
KH6NJ6ND8737,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0163615
KH6NJ6ND8737,Medicine,Health Sciences,0.014593499999999999
KH6NJ6ND8737,Neuroscience,Life Sciences,0.0043185
KH6NJ6ND8737,Immunology and Microbiology,Life Sciences,0.0036759
KMH5K9V7S518,Medicine,Health Sciences,0.3850276
KMH5K9V7S518,Immunology and Microbiology,Life Sciences,0.0220058
KMH5K9V7S518,Health Professions,Health Sciences,0.0209114
KMH5K9V7S518,Social Sciences,Social Sciences,0.0197301
KMH5K9V7S518,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0174556
KMH5K9V7S518,Psychology,Social Sciences,0.0154865
KMZBB7SJBP72,Environmental Science,Physical Sciences,0.0006849
KMZBB7SJBP72,Social Sciences,Social Sciences,0.0004891
KMZBB7SJBP72,Earth and Planetary Sciences,Physical Sciences,0.00029110000000000003
KMZBB7SJBP72,"Business, Management and Accounting",Social Sciences,0.0001871
KMZBB7SJBP72,Computer Science,Physical Sciences,0.0001354
KMZBB7SJBP72,"Economics, Econometrics and Finance",Social Sciences,7.37e-05
KMZBB7SJBP72,Decision Sciences,Social Sciences,7.31e-05
KMZBB7SJBP72,Chemical Engineering,Physical Sciences,5.85e-05
KMZBB7SJBP72,Engineering,Physical Sciences,4.51e-05
KMZBB7SJBP72,Agricultural and Biological Sciences,Life Sciences,4.17e-05
KMZBB7SJBP72,Health Professions,Health Sciences,3.56e-05
KNSQZPJ3K775,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0285516
KNSQZPJ3K775,Environmental Science,Physical Sciences,0.0018026
KNSQZPJ3K775,Agricultural and Biological Sciences,Life Sciences,0.0011347
KNSQZPJ3K775,Neuroscience,Life Sciences,0.0011298
KNSQZPJ3K775,Earth and Planetary Sciences,Physical Sciences,0.0007545
KSJKE3KVNBB4,Physics and Astronomy,Physical Sciences,0.0154665
KSJKE3KVNBB4,Engineering,Physical Sciences,0.0042134
KSJKE3KVNBB4,Earth and Planetary Sciences,Physical Sciences,0.0038252
KSJKE3KVNBB4,Environmental Science,Physical Sciences,0.0030074999999999998
KSJKE3KVNBB4,Mathematics,Physical Sciences,0.0012950000000000001
KSJKE3KVNBB4,Computer Science,Physical Sciences,0.001153
KSJKE3KVNBB4,Social Sciences,Social Sciences,0.0010795
KSJKE3KVNBB4,Medicine,Health Sciences,0.000588
KSJKE3KVNBB4,Health Professions,Health Sciences,0.0005141
KU3DCFJJTVN3,Engineering,Physical Sciences,0.10360710000000001
KU3DCFJJTVN3,Agricultural and Biological Sciences,Life Sciences,0.06223
KU3DCFJJTVN3,Veterinary,Health Sciences,0.0400955
KU3DCFJJTVN3,Environmental Science,Physical Sciences,0.0233037
KU3DCFJJTVN3,Physics and Astronomy,Physical Sciences,0.0198951
KU3DCFJJTVN3,Materials Science,Physical Sciences,0.0149034
KU3DCFJJTVN3,Medicine,Health Sciences,0.0140812
KU3DCFJJTVN3,Mathematics,Physical Sciences,0.0108322
KU3DCFJJTVN3,Psychology,Social Sciences,0.0103944
KUKXRCZ6NZC2,Medicine,Health Sciences,0.42965139999999996
KUKXRCZ6NZC2,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0817915
KUKXRCZ6NZC2,"Economics, Econometrics and Finance",Social Sciences,0.0209288
KULSKCCZJT27,Social Sciences,Social Sciences,0.013081399999999998
KULSKCCZJT27,Engineering,Physical Sciences,0.0058361
KULSKCCZJT27,Earth and Planetary Sciences,Physical Sciences,0.005025
KULSKCCZJT27,Environmental Science,Physical Sciences,0.0029277
KULSKCCZJT27,Mathematics,Physical Sciences,0.002168
KULSKCCZJT27,Psychology,Social Sciences,0.0013841
KULSKCCZJT27,"Business, Management and Accounting",Social Sciences,0.0009422
KWTAB1GYM4L9,Medicine,Health Sciences,0.06000379999999999
KWTAB1GYM4L9,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.015546299999999999
KWTAB1GYM4L9,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0089876
KWTAB1GYM4L9,Social Sciences,Social Sciences,0.0058902
KWTAB1GYM4L9,Health Professions,Health Sciences,0.0032767
KXN7HGCF6K91,Medicine,Health Sciences,0.1935871
KXN7HGCF6K91,Social Sciences,Social Sciences,0.0314238
