state_fips,state_code,state_name,fiscal_year,agency,total_obligations,award_count
42,PA,PENNSYLVANIA,2022,Department of the Air Force,25042744.0,24
42,PA,PENNSYLVANIA,2022,Department of the Army,103133659.18,70
42,PA,PENNSYLVANIA,2022,Department of the Navy,39366522.730000004,62
42,PA,PENNSYLVANIA,2022,Environmental Protection Agency,2576930.0,6
42,PA,PENNSYLVANIA,2022,National Aeronautics and Space Administration,26081038.999999993,57
42,PA,PENNSYLVANIA,2022,National Geospatial-Intelligence Agency,298887.0,1
42,PA,PENNSYLVANIA,2022,National Institutes of Health,2092306760.3199983,1100
42,PA,PENNSYLVANIA,2022,National Science Foundation,335778010.0,590
42,PA,PENNSYLVANIA,2022,Washington Headquarters Services,1386190.0,0
42,PA,PENNSYLVANIA,2023,Defense Advanced Research Projects Agency,5713218.72,3
42,PA,PENNSYLVANIA,2023,Defense Health Agency,68780564.52000001,50
42,PA,PENNSYLVANIA,2023,Defense Logistics Agency,-127152.5,0
42,PA,PENNSYLVANIA,2023,Defense Threat Reduction Agency,10603450.13,1
42,PA,PENNSYLVANIA,2023,Department of Energy,54388962.46000001,45
42,PA,PENNSYLVANIA,2023,Department of the Air Force,27044081.0,43
42,PA,PENNSYLVANIA,2023,Department of the Army,58578827.47,25
42,PA,PENNSYLVANIA,2023,Department of the Navy,34556746.70999999,59
42,PA,PENNSYLVANIA,2023,Environmental Protection Agency,2420303.0,5
42,PA,PENNSYLVANIA,2023,National Aeronautics and Space Administration,19659079.959999997,32
42,PA,PENNSYLVANIA,2023,National Institutes of Health,2132944410.8000002,1006
42,PA,PENNSYLVANIA,2023,National Science Foundation,310957522.0,584
42,PA,PENNSYLVANIA,2023,Uniformed Services University of the Health Sciences,0.0,0
42,PA,PENNSYLVANIA,2024,Assistant Secretary for Fossil Energy,4463506.330000001,1
42,PA,PENNSYLVANIA,2024,Defense Advanced Research Projects Agency,7262859.28,6
42,PA,PENNSYLVANIA,2024,Defense Contract Management Agency,0.0,0
42,PA,PENNSYLVANIA,2024,Defense Health Agency,47786708.64,45
42,PA,PENNSYLVANIA,2024,Defense Human Resources Activity,0.0,0
42,PA,PENNSYLVANIA,2024,Defense Logistics Agency,-82430.43,0
42,PA,PENNSYLVANIA,2024,Defense Threat Reduction Agency,11727069.75,1
42,PA,PENNSYLVANIA,2024,Department of Energy,75426009.55000001,36
42,PA,PENNSYLVANIA,2024,Department of the Air Force,21979523.58,9
42,PA,PENNSYLVANIA,2024,Department of the Army,36801936.01,20
42,PA,PENNSYLVANIA,2024,Department of the Navy,34883785.56,46
42,PA,PENNSYLVANIA,2024,Environmental Protection Agency,6836525.0,5
42,PA,PENNSYLVANIA,2024,National Aeronautics and Space Administration,27123814.029999994,57
42,PA,PENNSYLVANIA,2024,National Institutes of Health,2085677822.0800004,993
42,PA,PENNSYLVANIA,2024,National Science Foundation,313762097.0,543
42,PA,PENNSYLVANIA,2024,Uniformed Services University of the Health Sciences,0.0,0
42,PA,PENNSYLVANIA,2024,Washington Headquarters Services,2255899.92,7
42,PA,PENNSYLVANIA,2025,Defense Advanced Research Projects Agency,11760259.370000001,2
42,PA,PENNSYLVANIA,2025,Defense Contract Management Agency,0.0,1
42,PA,PENNSYLVANIA,2025,Defense Health Agency,55128765.239999995,48
42,PA,PENNSYLVANIA,2025,Defense Threat Reduction Agency,6451469.95,0
42,PA,PENNSYLVANIA,2025,Department of Energy,44359913.11000001,14
42,PA,PENNSYLVANIA,2025,Department of the Air Force,17250398.0,9
42,PA,PENNSYLVANIA,2025,Department of the Army,29599760.59,15
42,PA,PENNSYLVANIA,2025,Department of the Navy,34463570.55,28
42,PA,PENNSYLVANIA,2025,Environmental Protection Agency,1919549.0,3
42,PA,PENNSYLVANIA,2025,National Aeronautics and Space Administration,27790100.92,39
42,PA,PENNSYLVANIA,2025,National Institutes of Health,2182263932.6899977,862
42,PA,PENNSYLVANIA,2025,National Science Foundation,297116514.0,420
42,PA,PENNSYLVANIA,2025,Washington Headquarters Services,2241574.0,8
42,PA,PENNSYLVANIA,2026,Defense Advanced Research Projects Agency,16035812.54,3
42,PA,PENNSYLVANIA,2026,Defense Contract Management Agency,0.0,2
42,PA,PENNSYLVANIA,2026,Defense Health Agency,17667872.42,15
42,PA,PENNSYLVANIA,2026,Defense Threat Reduction Agency,8211257.39,1
42,PA,PENNSYLVANIA,2026,Department of Energy,24835089.570000004,13
42,PA,PENNSYLVANIA,2026,Department of the Air Force,9368462.0,13
42,PA,PENNSYLVANIA,2026,Department of the Army,29862918.129999995,18
42,PA,PENNSYLVANIA,2026,Department of the Navy,28126274.659999996,22
42,PA,PENNSYLVANIA,2026,Environmental Protection Agency,278979.0,1
42,PA,PENNSYLVANIA,2026,National Aeronautics and Space Administration,15644598.91,37
42,PA,PENNSYLVANIA,2026,National Institutes of Health,1694358777.21,724
42,PA,PENNSYLVANIA,2026,National Science Foundation,97657331.0,158
42,PA,PENNSYLVANIA,2026,Washington Headquarters Services,69422.45,0
44,RI,RHODE ISLAND,2016,Department of Defense,13267830.0,52
44,RI,RHODE ISLAND,2016,Department of the Air Force,1331917.0,2
44,RI,RHODE ISLAND,2016,Department of the Army,0.0,3
44,RI,RHODE ISLAND,2016,Department of the Navy,500000.0,2
44,RI,RHODE ISLAND,2016,Environmental Protection Agency,0.0,1
44,RI,RHODE ISLAND,2016,National Aeronautics and Space Administration,4863437.0,35
44,RI,RHODE ISLAND,2016,National Institutes of Health,148652687.0,435
44,RI,RHODE ISLAND,2016,National Science Foundation,39888753.0,195
44,RI,RHODE ISLAND,2017,Defense Advanced Research Projects Agency,1146760.0,1
44,RI,RHODE ISLAND,2017,Defense Threat Reduction Agency,180000.0,0
44,RI,RHODE ISLAND,2017,Department of Defense,3236300.0,10
44,RI,RHODE ISLAND,2017,Department of Energy,3380357.0,11
44,RI,RHODE ISLAND,2017,Department of the Air Force,2226711.0,2
44,RI,RHODE ISLAND,2017,Department of the Army,2422188.0,7
44,RI,RHODE ISLAND,2017,Department of the Navy,9908124.0,17
44,RI,RHODE ISLAND,2017,Environmental Protection Agency,14890.0,1
44,RI,RHODE ISLAND,2017,National Aeronautics and Space Administration,3331227.69,16
44,RI,RHODE ISLAND,2017,National Institutes of Health,167513587.0,323
44,RI,RHODE ISLAND,2017,National Science Foundation,47817288.0,155
44,RI,RHODE ISLAND,2018,Department of Energy,4056386.54,9
44,RI,RHODE ISLAND,2018,Department of the Air Force,1626188.0,5
44,RI,RHODE ISLAND,2018,Department of the Army,7331637.0,10
44,RI,RHODE ISLAND,2018,Department of the Navy,7976960.0,9
44,RI,RHODE ISLAND,2018,National Aeronautics and Space Administration,4903170.749999999,14
44,RI,RHODE ISLAND,2018,National Institutes of Health,193400520.0,241
44,RI,RHODE ISLAND,2018,National Science Foundation,43660260.0,155
44,RI,RHODE ISLAND,2019,Defense Threat Reduction Agency,-4.23,0
44,RI,RHODE ISLAND,2019,Department of Energy,2750700.4000000004,1
44,RI,RHODE ISLAND,2019,Department of the Air Force,3945849.0,4
44,RI,RHODE ISLAND,2019,Department of the Army,5501897.0,6
44,RI,RHODE ISLAND,2019,Department of the Navy,9326579.0,11
44,RI,RHODE ISLAND,2019,Environmental Protection Agency,15000.0,1
44,RI,RHODE ISLAND,2019,National Aeronautics and Space Administration,3847282.12,14
44,RI,RHODE ISLAND,2019,National Institutes of Health,218850193.0,203
44,RI,RHODE ISLAND,2019,National Science Foundation,56298977.0,145
44,RI,RHODE ISLAND,2020,Department of Energy,6744803.07,4
44,RI,RHODE ISLAND,2020,Department of the Air Force,3676768.0,3
44,RI,RHODE ISLAND,2020,Department of the Army,3681010.5200000005,3
44,RI,RHODE ISLAND,2020,Department of the Navy,6466316.0200000005,10
44,RI,RHODE ISLAND,2020,Environmental Protection Agency,175000.0,2
44,RI,RHODE ISLAND,2020,National Aeronautics and Space Administration,4530012.13,20
44,RI,RHODE ISLAND,2020,National Institutes of Health,226250004.0,154
44,RI,RHODE ISLAND,2020,National Science Foundation,50937970.0,114
44,RI,RHODE ISLAND,2020,Washington Headquarters Services,1887147.0,2
44,RI,RHODE ISLAND,2021,Department of Energy,4926673.75,2
44,RI,RHODE ISLAND,2021,Department of the Air Force,6867739.0,6
44,RI,RHODE ISLAND,2021,Department of the Army,3942719.43,8
44,RI,RHODE ISLAND,2021,Department of the Navy,13434913.35,14
44,RI,RHODE ISLAND,2021,Environmental Protection Agency,1787151.0,1
44,RI,RHODE ISLAND,2021,National Aeronautics and Space Administration,4719670.329999999,5
44,RI,RHODE ISLAND,2021,National Institutes of Health,240106136.10999998,160
44,RI,RHODE ISLAND,2021,National Science Foundation,61660734.0,120
44,RI,RHODE ISLAND,2022,Department of Energy,5774383.0,5
44,RI,RHODE ISLAND,2022,Department of the Air Force,3875703.0,2
44,RI,RHODE ISLAND,2022,Department of the Army,1869386.23,3
44,RI,RHODE ISLAND,2022,Department of the Navy,13285749.740000002,20
44,RI,RHODE ISLAND,2022,Environmental Protection Agency,1909800.0,1
44,RI,RHODE ISLAND,2022,National Aeronautics and Space Administration,5386129.7299999995,13
44,RI,RHODE ISLAND,2022,National Institutes of Health,237564214.91000006,198
44,RI,RHODE ISLAND,2022,National Science Foundation,43337799.0,111
44,RI,RHODE ISLAND,2023,Defense Health Agency,-85.23,0
44,RI,RHODE ISLAND,2023,Defense Threat Reduction Agency,624820.0,1
44,RI,RHODE ISLAND,2023,Department of Energy,5659850.0,4
44,RI,RHODE ISLAND,2023,Department of the Air Force,5228920.0,5
44,RI,RHODE ISLAND,2023,Department of the Army,818535.0,3
44,RI,RHODE ISLAND,2023,Department of the Navy,17362730.729999997,8
44,RI,RHODE ISLAND,2023,Environmental Protection Agency,2009800.0,1
44,RI,RHODE ISLAND,2023,National Aeronautics and Space Administration,6729557.26,21
44,RI,RHODE ISLAND,2023,National Institutes of Health,252726312.50000006,223
44,RI,RHODE ISLAND,2023,National Science Foundation,61238212.0,134
44,RI,RHODE ISLAND,2024,Defense Advanced Research Projects Agency,529952.0,2
44,RI,RHODE ISLAND,2024,Defense Health Agency,0.0,0
44,RI,RHODE ISLAND,2024,Defense Threat Reduction Agency,473464.0,0
44,RI,RHODE ISLAND,2024,Department of Energy,9167859.21,5
44,RI,RHODE ISLAND,2024,Department of the Air Force,2983371.0,4
44,RI,RHODE ISLAND,2024,Department of the Army,1327586.5,3
44,RI,RHODE ISLAND,2024,Department of the Navy,14895628.759999998,15
44,RI,RHODE ISLAND,2024,Environmental Protection Agency,2009800.0,1
44,RI,RHODE ISLAND,2024,National Aeronautics and Space Administration,8579238.03,19
44,RI,RHODE ISLAND,2024,National Institutes of Health,234942002.99,214
44,RI,RHODE ISLAND,2024,National Science Foundation,57042075.0,154
44,RI,RHODE ISLAND,2025,Defense Advanced Research Projects Agency,917855.0,0
44,RI,RHODE ISLAND,2025,Defense Health Agency,3671701.0,4
44,RI,RHODE ISLAND,2025,Defense Threat Reduction Agency,366981.0,0
44,RI,RHODE ISLAND,2025,Department of Energy,7560475.5600000005,8
44,RI,RHODE ISLAND,2025,Department of the Air Force,1309323.0,3
44,RI,RHODE ISLAND,2025,Department of the Army,1357373.0,0
44,RI,RHODE ISLAND,2025,Department of the Navy,7530279.42,6
44,RI,RHODE ISLAND,2025,Environmental Protection Agency,2009800.0,1
44,RI,RHODE ISLAND,2025,National Aeronautics and Space Administration,7184515.48,10
44,RI,RHODE ISLAND,2025,National Institutes of Health,234584694.98000002,172
44,RI,RHODE ISLAND,2025,National Science Foundation,83021200.0,130
44,RI,RHODE ISLAND,2026,Defense Advanced Research Projects Agency,559159.0,0
44,RI,RHODE ISLAND,2026,Defense Health Agency,559995.0,1
44,RI,RHODE ISLAND,2026,Department of Energy,3555240.09,2
44,RI,RHODE ISLAND,2026,Department of the Air Force,369988.0,0
44,RI,RHODE ISLAND,2026,Department of the Army,1222325.0,1
44,RI,RHODE ISLAND,2026,Department of the Navy,13102379.43,8
44,RI,RHODE ISLAND,2026,Environmental Protection Agency,2015700.0,2
44,RI,RHODE ISLAND,2026,National Aeronautics and Space Administration,6462507.59,13
44,RI,RHODE ISLAND,2026,National Institutes of Health,165291482.33,153
44,RI,RHODE ISLAND,2026,National Science Foundation,26208735.0,65
45,SC,SOUTH CAROLINA,2016,Defense Threat Reduction Agency,175000.0,1
45,SC,SOUTH CAROLINA,2016,Department of Defense,11393947.0,61
45,SC,SOUTH CAROLINA,2016,Department of Energy,0.0,1
45,SC,SOUTH CAROLINA,2016,Department of the Air Force,112383.0,1
45,SC,SOUTH CAROLINA,2016,Department of the Army,747210.0,2
45,SC,SOUTH CAROLINA,2016,Environmental Protection Agency,675369.0,7
45,SC,SOUTH CAROLINA,2016,National Aeronautics and Space Administration,2961911.0,33
45,SC,SOUTH CAROLINA,2016,National Geospatial-Intelligence Agency,283263.0,1
45,SC,SOUTH CAROLINA,2016,National Institutes of Health,172893438.0,425
45,SC,SOUTH CAROLINA,2016,National Science Foundation,41972255.0,173
45,SC,SOUTH CAROLINA,2017,Defense Threat Reduction Agency,930423.0,1
45,SC,SOUTH CAROLINA,2017,Department of Defense,1845393.0,7
45,SC,SOUTH CAROLINA,2017,Department of Energy,11203064.62,51
45,SC,SOUTH CAROLINA,2017,Department of the Air Force,-21479.0,2
45,SC,SOUTH CAROLINA,2017,Department of the Army,3847103.87,16
45,SC,SOUTH CAROLINA,2017,Department of the Navy,3201354.0,11
45,SC,SOUTH CAROLINA,2017,Environmental Protection Agency,753386.0,4
45,SC,SOUTH CAROLINA,2017,National Aeronautics and Space Administration,4586491.25,21
45,SC,SOUTH CAROLINA,2017,National Institutes of Health,175765183.0,264
45,SC,SOUTH CAROLINA,2017,National Science Foundation,59367835.0,144
45,SC,SOUTH CAROLINA,2018,Defense Logistics Agency,244515.0,1
45,SC,SOUTH CAROLINA,2018,Defense Threat Reduction Agency,1360582.0,0
45,SC,SOUTH CAROLINA,2018,Department of Energy,14810506.160000002,23
45,SC,SOUTH CAROLINA,2018,Department of the Air Force,214213.0,0
45,SC,SOUTH CAROLINA,2018,Department of the Army,6087450.34,17
45,SC,SOUTH CAROLINA,2018,Department of the Navy,4686884.0,4
45,SC,SOUTH CAROLINA,2018,Environmental Protection Agency,510635.0,1
45,SC,SOUTH CAROLINA,2018,National Aeronautics and Space Administration,5199616.65,15
45,SC,SOUTH CAROLINA,2018,National Geospatial-Intelligence Agency,151465.0,1
45,SC,SOUTH CAROLINA,2018,National Institutes of Health,193488371.0,179
45,SC,SOUTH CAROLINA,2018,National Science Foundation,50193236.0,139
45,SC,SOUTH CAROLINA,2019,Defense Threat Reduction Agency,629484.0,0
45,SC,SOUTH CAROLINA,2019,Department of Energy,18414192.02,16
45,SC,SOUTH CAROLINA,2019,Department of the Air Force,895566.0,4
45,SC,SOUTH CAROLINA,2019,Department of the Army,7326131.07,10
45,SC,SOUTH CAROLINA,2019,Department of the Navy,4033063.0,7
45,SC,SOUTH CAROLINA,2019,Environmental Protection Agency,1151544.0,4
45,SC,SOUTH CAROLINA,2019,National Aeronautics and Space Administration,5609365.829999999,13
45,SC,SOUTH CAROLINA,2019,National Geospatial-Intelligence Agency,757782.0,1
45,SC,SOUTH CAROLINA,2019,National Institutes of Health,199821305.0,138
45,SC,SOUTH CAROLINA,2019,National Science Foundation,46530218.0,120
45,SC,SOUTH CAROLINA,2020,Defense Logistics Agency,-26016.030000000002,0
45,SC,SOUTH CAROLINA,2020,Defense Threat Reduction Agency,420564.0,0
45,SC,SOUTH CAROLINA,2020,Department of Energy,16331762.1,20
45,SC,SOUTH CAROLINA,2020,Department of the Air Force,723092.0,3
45,SC,SOUTH CAROLINA,2020,Department of the Army,13284535.64,14
45,SC,SOUTH CAROLINA,2020,Department of the Navy,3580626.65,10
45,SC,SOUTH CAROLINA,2020,Environmental Protection Agency,686525.0,5
45,SC,SOUTH CAROLINA,2020,National Aeronautics and Space Administration,8572082.66,19
45,SC,SOUTH CAROLINA,2020,National Geospatial-Intelligence Agency,150000.0,0
45,SC,SOUTH CAROLINA,2020,National Institutes of Health,207051932.0,126
45,SC,SOUTH CAROLINA,2020,National Science Foundation,44000470.0,110
45,SC,SOUTH CAROLINA,2020,Washington Headquarters Services,1955800.0,1
45,SC,SOUTH CAROLINA,2021,Defense Logistics Agency,591786.0,1
45,SC,SOUTH CAROLINA,2021,Defense Threat Reduction Agency,0.0,0
45,SC,SOUTH CAROLINA,2021,Department of Energy,22512207.13,14
45,SC,SOUTH CAROLINA,2021,Department of the Air Force,920956.0,2
45,SC,SOUTH CAROLINA,2021,Department of the Army,4462350.27,9
45,SC,SOUTH CAROLINA,2021,Department of the Navy,5478699.859999999,9
45,SC,SOUTH CAROLINA,2021,Environmental Protection Agency,681747.0,1
45,SC,SOUTH CAROLINA,2021,National Aeronautics and Space Administration,5946737.8,27
45,SC,SOUTH CAROLINA,2021,National Geospatial-Intelligence Agency,473783.0,0
45,SC,SOUTH CAROLINA,2021,National Institutes of Health,215469361.19,140
45,SC,SOUTH CAROLINA,2021,National Science Foundation,47326139.0,112
45,SC,SOUTH CAROLINA,2021,Office of Local Defense Community Cooperation,1302815.0,1
45,SC,SOUTH CAROLINA,2022,Defense Logistics Agency,663456.0,1
45,SC,SOUTH CAROLINA,2022,Defense Threat Reduction Agency,-4770.91,0
45,SC,SOUTH CAROLINA,2022,Department of Energy,38351157.65,18
45,SC,SOUTH CAROLINA,2022,Department of the Air Force,990515.0,1
45,SC,SOUTH CAROLINA,2022,Department of the Army,26332536.23,11
45,SC,SOUTH CAROLINA,2022,Department of the Navy,3937786.24,4
45,SC,SOUTH CAROLINA,2022,Environmental Protection Agency,686690.0,2
45,SC,SOUTH CAROLINA,2022,National Aeronautics and Space Administration,6096142.7,22
45,SC,SOUTH CAROLINA,2022,National Geospatial-Intelligence Agency,483198.0,0
45,SC,SOUTH CAROLINA,2022,National Institutes of Health,219888613.08,142
45,SC,SOUTH CAROLINA,2022,National Science Foundation,59567389.0,106
45,SC,SOUTH CAROLINA,2023,Defense Advanced Research Projects Agency,4330000.0,1
45,SC,SOUTH CAROLINA,2023,Defense Health Agency,2903365.16,5
45,SC,SOUTH CAROLINA,2023,Defense Logistics Agency,-95996.42,0
45,SC,SOUTH CAROLINA,2023,Defense Threat Reduction Agency,-203.91,0
45,SC,SOUTH CAROLINA,2023,Department of Energy,14448026.459999999,8
45,SC,SOUTH CAROLINA,2023,Department of the Air Force,5455994.0,9
45,SC,SOUTH CAROLINA,2023,Department of the Army,22016118.9,4
45,SC,SOUTH CAROLINA,2023,Department of the Navy,5210334.69,7
45,SC,SOUTH CAROLINA,2023,Environmental Protection Agency,1182026.0,3
45,SC,SOUTH CAROLINA,2023,National Aeronautics and Space Administration,6239125.89,18
45,SC,SOUTH CAROLINA,2023,National Geospatial-Intelligence Agency,0.0,0
45,SC,SOUTH CAROLINA,2023,National Institutes of Health,251279500.9700002,157
45,SC,SOUTH CAROLINA,2023,National Science Foundation,73116421.0,134
45,SC,SOUTH CAROLINA,2024,Assistant Secretary for Fossil Energy,-92113.65,0
45,SC,SOUTH CAROLINA,2024,Defense Advanced Research Projects Agency,2568246.0,0
45,SC,SOUTH CAROLINA,2024,Defense Health Agency,4326857.0,6
45,SC,SOUTH CAROLINA,2024,Defense Logistics Agency,-92638.51,0
45,SC,SOUTH CAROLINA,2024,Defense Threat Reduction Agency,-431.43,0
45,SC,SOUTH CAROLINA,2024,Department of Energy,22995100.330000002,12
45,SC,SOUTH CAROLINA,2024,Department of the Air Force,1517581.0,5
45,SC,SOUTH CAROLINA,2024,Department of the Army,29098220.749999996,9
45,SC,SOUTH CAROLINA,2024,Department of the Navy,6581670.44,10
45,SC,SOUTH CAROLINA,2024,Environmental Protection Agency,2063235.0,5
45,SC,SOUTH CAROLINA,2024,National Aeronautics and Space Administration,6221938.359999999,20
45,SC,SOUTH CAROLINA,2024,National Institutes of Health,245408510.07000005,148
45,SC,SOUTH CAROLINA,2024,National Science Foundation,77641587.0,158
45,SC,SOUTH CAROLINA,2024,Washington Headquarters Services,1654987.0,3
45,SC,SOUTH CAROLINA,2025,Defense Advanced Research Projects Agency,-110259.59,0
45,SC,SOUTH CAROLINA,2025,Defense Health Agency,1133234.09,1
45,SC,SOUTH CAROLINA,2025,Department of Energy,21200286.690000005,10
45,SC,SOUTH CAROLINA,2025,Department of the Air Force,1429280.0,4
45,SC,SOUTH CAROLINA,2025,Department of the Army,14101839.83,4
45,SC,SOUTH CAROLINA,2025,Department of the Navy,3581902.37,1
45,SC,SOUTH CAROLINA,2025,Environmental Protection Agency,646540.0,1
45,SC,SOUTH CAROLINA,2025,National Aeronautics and Space Administration,6502102.53,24
45,SC,SOUTH CAROLINA,2025,National Institutes of Health,238165791.14000002,117
45,SC,SOUTH CAROLINA,2025,National Science Foundation,64224455.0,106
45,SC,SOUTH CAROLINA,2025,Washington Headquarters Services,1241791.0,2
45,SC,SOUTH CAROLINA,2026,Defense Health Agency,4122577.56,3
45,SC,SOUTH CAROLINA,2026,Department of Energy,2413811.28,3
45,SC,SOUTH CAROLINA,2026,Department of the Air Force,847039.0,2
45,SC,SOUTH CAROLINA,2026,Department of the Army,12126991.41,6
45,SC,SOUTH CAROLINA,2026,Department of the Navy,3273163.39,3
45,SC,SOUTH CAROLINA,2026,Environmental Protection Agency,440108.0,3
45,SC,SOUTH CAROLINA,2026,National Aeronautics and Space Administration,6006172.79,20
45,SC,SOUTH CAROLINA,2026,National Institutes of Health,172338507.00000003,73
45,SC,SOUTH CAROLINA,2026,National Science Foundation,20143733.0,45
45,SC,SOUTH CAROLINA,2026,Washington Headquarters Services,1356102.41,0
46,SD,SOUTH DAKOTA,2016,Defense Threat Reduction Agency,100000.0,1
46,SD,SOUTH DAKOTA,2016,Department of Defense,894888.0,6
46,SD,SOUTH DAKOTA,2016,Department of the Navy,81486.0,1
46,SD,SOUTH DAKOTA,2016,Environmental Protection Agency,58996.0,1
46,SD,SOUTH DAKOTA,2016,National Aeronautics and Space Administration,5031383.0,24
46,SD,SOUTH DAKOTA,2016,National Institutes of Health,21341838.0,34
46,SD,SOUTH DAKOTA,2016,National Science Foundation,11628618.0,45
46,SD,SOUTH DAKOTA,2017,Defense Logistics Agency,-6.0,1
46,SD,SOUTH DAKOTA,2017,Defense Threat Reduction Agency,150000.0,0
46,SD,SOUTH DAKOTA,2017,Department of Energy,436000.0,5
46,SD,SOUTH DAKOTA,2017,Department of the Army,525596.0,2
46,SD,SOUTH DAKOTA,2017,Department of the Navy,25750.0,1
46,SD,SOUTH DAKOTA,2017,National Aeronautics and Space Administration,2976097.36,6
46,SD,SOUTH DAKOTA,2017,National Institutes of Health,23250396.0,17
46,SD,SOUTH DAKOTA,2017,National Science Foundation,13760116.0,37
46,SD,SOUTH DAKOTA,2018,Defense Logistics Agency,208996.0,1
46,SD,SOUTH DAKOTA,2018,Department of Energy,4235078.12,7
46,SD,SOUTH DAKOTA,2018,Department of the Army,28704.0,1
46,SD,SOUTH DAKOTA,2018,Department of the Navy,283385.0,4
46,SD,SOUTH DAKOTA,2018,Environmental Protection Agency,0.0,0
46,SD,SOUTH DAKOTA,2018,National Aeronautics and Space Administration,2501382.0,5
46,SD,SOUTH DAKOTA,2018,National Institutes of Health,23065570.0,18
46,SD,SOUTH DAKOTA,2018,National Science Foundation,15081539.0,30
46,SD,SOUTH DAKOTA,2019,Defense Logistics Agency,211249.0,1
46,SD,SOUTH DAKOTA,2019,Defense Threat Reduction Agency,100000.0,0
46,SD,SOUTH DAKOTA,2019,Department of Energy,306049.70999999996,1
46,SD,SOUTH DAKOTA,2019,Department of the Air Force,149999.0,1
46,SD,SOUTH DAKOTA,2019,Department of the Army,289183.0,1
46,SD,SOUTH DAKOTA,2019,Department of the Navy,500384.64,2
46,SD,SOUTH DAKOTA,2019,National Aeronautics and Space Administration,973496.89,4
46,SD,SOUTH DAKOTA,2019,National Institutes of Health,24258940.0,12
46,SD,SOUTH DAKOTA,2019,National Science Foundation,19873906.0,29
46,SD,SOUTH DAKOTA,2020,Defense Logistics Agency,206074.89,1
46,SD,SOUTH DAKOTA,2020,Department of Energy,656000.0,1
46,SD,SOUTH DAKOTA,2020,Department of the Air Force,150000.0,0
46,SD,SOUTH DAKOTA,2020,Department of the Army,530813.28,2
46,SD,SOUTH DAKOTA,2020,Department of the Navy,-1871.07,0
46,SD,SOUTH DAKOTA,2020,National Aeronautics and Space Administration,1413018.5799999998,4
46,SD,SOUTH DAKOTA,2020,National Institutes of Health,26239955.0,12
46,SD,SOUTH DAKOTA,2020,National Science Foundation,19184087.0,29
46,SD,SOUTH DAKOTA,2021,Defense Logistics Agency,195741.0,1
46,SD,SOUTH DAKOTA,2021,Department of Energy,423411.0,1
46,SD,SOUTH DAKOTA,2021,Department of the Air Force,150000.0,0
46,SD,SOUTH DAKOTA,2021,Department of the Army,408144.0,2
46,SD,SOUTH DAKOTA,2021,Department of the Navy,36389.06,0
46,SD,SOUTH DAKOTA,2021,Environmental Protection Agency,49995.0,2
46,SD,SOUTH DAKOTA,2021,National Aeronautics and Space Administration,3126062.41,8
46,SD,SOUTH DAKOTA,2021,National Institutes of Health,18290147.24,7
46,SD,SOUTH DAKOTA,2021,National Science Foundation,15978835.0,21
46,SD,SOUTH DAKOTA,2022,Defense Logistics Agency,-1538.9,0
46,SD,SOUTH DAKOTA,2022,Department of Energy,1928101.0,3
46,SD,SOUTH DAKOTA,2022,Department of the Air Force,376513.0,1
46,SD,SOUTH DAKOTA,2022,Department of the Army,624786.38,1
46,SD,SOUTH DAKOTA,2022,Department of the Navy,599985.4299999999,3
46,SD,SOUTH DAKOTA,2022,Environmental Protection Agency,0.0,0
46,SD,SOUTH DAKOTA,2022,National Aeronautics and Space Administration,1990397.04,1
46,SD,SOUTH DAKOTA,2022,National Institutes of Health,28233976.02,13
46,SD,SOUTH DAKOTA,2022,National Science Foundation,26345412.0,34
46,SD,SOUTH DAKOTA,2023,Defense Health Agency,0.0,1
46,SD,SOUTH DAKOTA,2023,Department of Energy,2065087.55,3
46,SD,SOUTH DAKOTA,2023,Department of the Air Force,1000000.0,1
46,SD,SOUTH DAKOTA,2023,Department of the Army,277075.07,1
46,SD,SOUTH DAKOTA,2023,Department of the Navy,42997.0,0
46,SD,SOUTH DAKOTA,2023,Environmental Protection Agency,0.0,0
46,SD,SOUTH DAKOTA,2023,National Aeronautics and Space Administration,2625651.63,3
46,SD,SOUTH DAKOTA,2023,National Institutes of Health,29045481.3,13
46,SD,SOUTH DAKOTA,2023,National Science Foundation,19250232.0,34
46,SD,SOUTH DAKOTA,2024,Assistant Secretary for Fossil Energy,-459091.6,0
46,SD,SOUTH DAKOTA,2024,Defense Health Agency,-0.2,0
46,SD,SOUTH DAKOTA,2024,Defense Threat Reduction Agency,-94.15,0
46,SD,SOUTH DAKOTA,2024,Department of Energy,4917837.01,6
46,SD,SOUTH DAKOTA,2024,Department of the Army,265000.0,1
46,SD,SOUTH DAKOTA,2024,Department of the Navy,96708.99,0
46,SD,SOUTH DAKOTA,2024,Missile Defense Agency,1972.0,1
46,SD,SOUTH DAKOTA,2024,National Aeronautics and Space Administration,2465106.26,3
46,SD,SOUTH DAKOTA,2024,National Institutes of Health,20463310.6,8
46,SD,SOUTH DAKOTA,2024,National Science Foundation,24572900.0,45
46,SD,SOUTH DAKOTA,2024,Washington Headquarters Services,6558.0,1
46,SD,SOUTH DAKOTA,2025,Defense Health Agency,0.0,0
46,SD,SOUTH DAKOTA,2025,Department of Energy,1045939.0,1
46,SD,SOUTH DAKOTA,2025,Department of the Air Force,0.0,0
46,SD,SOUTH DAKOTA,2025,Department of the Army,260000.0,1
46,SD,SOUTH DAKOTA,2025,Department of the Navy,-34234.8,0
