uei,fiscal_year,works_count,cited_by_count
DZFJT2KH9C43,2023,511.0,2911.0
DZFJT2KH9C43,2024,476.0,1554.0
DZFJT2KH9C43,2025,386.0,417.0
DZFJT2KH9C43,2026,177.0,51.0
E13MDBKHLDB5,2016,1120.0,32063.0
E13MDBKHLDB5,2017,1161.0,41624.0
E13MDBKHLDB5,2018,1147.0,31902.0
E13MDBKHLDB5,2019,1276.0,29632.0
E13MDBKHLDB5,2020,1458.0,36351.0
E13MDBKHLDB5,2021,1368.0,26929.0
E13MDBKHLDB5,2022,1396.0,22157.0
E13MDBKHLDB5,2023,1435.0,13122.0
E13MDBKHLDB5,2024,1477.0,9102.0
E13MDBKHLDB5,2025,1561.0,2617.0
E13MDBKHLDB5,2026,760.0,146.0
E1KJM4T54MK6,2016,2457.0,106591.0
E1KJM4T54MK6,2017,2765.0,91137.0
E1KJM4T54MK6,2018,2836.0,91056.0
E1KJM4T54MK6,2019,2802.0,66978.0
E1KJM4T54MK6,2020,3051.0,68631.0
E1KJM4T54MK6,2021,3024.0,55820.0
E1KJM4T54MK6,2022,2896.0,44551.0
E1KJM4T54MK6,2023,2857.0,31639.0
E1KJM4T54MK6,2024,4336.0,18524.0
E1KJM4T54MK6,2025,2758.0,5486.0
E1KJM4T54MK6,2026,1188.0,204.0
E2NDENMDUEG8,2016,1052.0,34293.0
E2NDENMDUEG8,2017,1057.0,32029.0
E2NDENMDUEG8,2018,1122.0,26975.0
E2NDENMDUEG8,2019,1113.0,29612.0
E2NDENMDUEG8,2020,1351.0,32962.0
E2NDENMDUEG8,2021,1234.0,22518.0
E2NDENMDUEG8,2022,1153.0,15110.0
E2NDENMDUEG8,2023,1174.0,11458.0
E2NDENMDUEG8,2024,1321.0,8646.0
E2NDENMDUEG8,2025,1257.0,2719.0
E2NDENMDUEG8,2026,509.0,72.0
E2NYLCDML6V1,2016,10227.0,735137.0
E2NYLCDML6V1,2017,10308.0,716321.0
E2NYLCDML6V1,2018,11022.0,652583.0
E2NYLCDML6V1,2019,14913.0,623535.0
E2NYLCDML6V1,2020,14319.0,550840.0
E2NYLCDML6V1,2021,13162.0,389202.0
E2NYLCDML6V1,2022,11589.0,282539.0
E2NYLCDML6V1,2023,12633.0,210873.0
E2NYLCDML6V1,2024,13339.0,118403.0
E2NYLCDML6V1,2025,12509.0,38715.0
E2NYLCDML6V1,2026,5539.0,3229.0
E3FDXZ6TBHW3,2016,4748.0,269294.0
E3FDXZ6TBHW3,2017,5152.0,227251.0
E3FDXZ6TBHW3,2018,5718.0,262022.0
E3FDXZ6TBHW3,2019,5653.0,184917.0
E3FDXZ6TBHW3,2020,6454.0,210924.0
E3FDXZ6TBHW3,2021,6491.0,165236.0
E3FDXZ6TBHW3,2022,6547.0,108247.0
E3FDXZ6TBHW3,2023,6808.0,83894.0
E3FDXZ6TBHW3,2024,7049.0,49205.0
E3FDXZ6TBHW3,2025,6875.0,16879.0
E3FDXZ6TBHW3,2026,2992.0,761.0
E4SPG9ZLLE76,2016,23.0,944.0
E4SPG9ZLLE76,2017,14.0,265.0
E4SPG9ZLLE76,2018,19.0,324.0
E4SPG9ZLLE76,2019,13.0,268.0
E4SPG9ZLLE76,2020,16.0,361.0
E4SPG9ZLLE76,2021,9.0,56.0
E4SPG9ZLLE76,2022,14.0,147.0
E4SPG9ZLLE76,2023,16.0,60.0
E4SPG9ZLLE76,2024,13.0,49.0
E4SPG9ZLLE76,2025,17.0,77.0
E4SPG9ZLLE76,2026,21.0,2.0
E4Z2NUYUMHF9,2016,1025.0,31917.0
E4Z2NUYUMHF9,2017,1150.0,31366.0
E4Z2NUYUMHF9,2018,1129.0,26231.0
E4Z2NUYUMHF9,2019,1264.0,29518.0
E4Z2NUYUMHF9,2020,1418.0,26780.0
E4Z2NUYUMHF9,2021,1423.0,23724.0
E4Z2NUYUMHF9,2022,1467.0,21560.0
E4Z2NUYUMHF9,2023,1708.0,10222.0
E4Z2NUYUMHF9,2024,2074.0,7474.0
E4Z2NUYUMHF9,2025,1757.0,3161.0
E4Z2NUYUMHF9,2026,850.0,132.0
E6KZG3MNE1D5,2016,90.0,5053.0
E6KZG3MNE1D5,2017,92.0,2731.0
E6KZG3MNE1D5,2018,98.0,3409.0
E6KZG3MNE1D5,2019,141.0,4133.0
E6KZG3MNE1D5,2020,171.0,4891.0
E6KZG3MNE1D5,2021,176.0,3261.0
E6KZG3MNE1D5,2022,182.0,2431.0
E6KZG3MNE1D5,2023,169.0,2498.0
E6KZG3MNE1D5,2024,194.0,1036.0
E6KZG3MNE1D5,2025,133.0,555.0
E6KZG3MNE1D5,2026,84.0,9.0
E8VWJXMMUQ67,2016,2382.0,84492.0
E8VWJXMMUQ67,2017,2694.0,83715.0
E8VWJXMMUQ67,2018,2889.0,88872.0
E8VWJXMMUQ67,2019,3125.0,82118.0
E8VWJXMMUQ67,2020,3558.0,108789.0
E8VWJXMMUQ67,2021,3790.0,76622.0
E8VWJXMMUQ67,2022,3933.0,53708.0
E8VWJXMMUQ67,2023,4316.0,42211.0
E8VWJXMMUQ67,2024,4260.0,22141.0
E8VWJXMMUQ67,2025,4160.0,8990.0
E8VWJXMMUQ67,2026,1885.0,530.0
EADLFP7Z72E5,2016,2847.0,87048.0
EADLFP7Z72E5,2017,3016.0,87476.0
EADLFP7Z72E5,2018,3206.0,68295.0
EADLFP7Z72E5,2019,3284.0,81603.0
EADLFP7Z72E5,2020,5023.0,73542.0
EADLFP7Z72E5,2021,3924.0,65609.0
EADLFP7Z72E5,2022,4107.0,46092.0
EADLFP7Z72E5,2023,4707.0,31396.0
EADLFP7Z72E5,2024,5577.0,18259.0
EADLFP7Z72E5,2025,6903.0,8149.0
EADLFP7Z72E5,2026,2189.0,384.0
EAL3QNJK3CB9,2016,0.4896508825724583,102.50025141850128
EAL3QNJK3CB9,2017,2.4482544128622914,395.3114791968313
EAL3QNJK3CB9,2018,4.896508825724583,284.81359669631325
EAL3QNJK3CB9,2019,2.774688334577264,189.65810851639884
EAL3QNJK3CB9,2020,4.570074904009611,223.280802453041
EAL3QNJK3CB9,2021,5.549376669154528,128.77818211655654
EAL3QNJK3CB9,2022,4.406857943152125,86.9946401370401
EAL3QNJK3CB9,2023,3.9172070605796665,52.55586139611052
EAL3QNJK3CB9,2024,4.243640982294639,16.648130007463582
EAL3QNJK3CB9,2025,4.243640982294639,11.098753338309056
EAL3QNJK3CB9,2026,1.1425187260024028,0.1632169608574861
EB8ASJBCFER9,2016,2781.0,137151.0
EB8ASJBCFER9,2017,2825.0,116224.0
EB8ASJBCFER9,2018,2951.0,98838.0
EB8ASJBCFER9,2019,3863.0,84406.0
EB8ASJBCFER9,2020,5309.0,134020.0
EB8ASJBCFER9,2021,4525.0,68887.0
EB8ASJBCFER9,2022,4377.0,49446.0
EB8ASJBCFER9,2023,4041.0,35232.0
EB8ASJBCFER9,2024,5235.0,19655.0
EB8ASJBCFER9,2025,6414.0,9811.0
EB8ASJBCFER9,2026,2052.0,763.0
ECESTN2SSVH1,2016,1019.0,20390.0
ECESTN2SSVH1,2017,1124.0,24922.0
ECESTN2SSVH1,2018,1178.0,19161.0
ECESTN2SSVH1,2019,1122.0,17569.0
ECESTN2SSVH1,2020,1355.0,25103.0
ECESTN2SSVH1,2021,1268.0,17694.0
ECESTN2SSVH1,2022,1127.0,10237.0
ECESTN2SSVH1,2023,1193.0,6279.0
ECESTN2SSVH1,2024,1057.0,4120.0
ECESTN2SSVH1,2025,1102.0,1208.0
ECESTN2SSVH1,2026,612.0,69.0
ECQEYCHRNKJ4,2016,2901.5357520205407,94214.8455939932
ECQEYCHRNKJ4,2017,2589.883591022599,90819.92503126127
ECQEYCHRNKJ4,2018,4141.184422193495,81976.1182988234
ECQEYCHRNKJ4,2019,2944.068925357729,70351.41536055774
ECQEYCHRNKJ4,2020,3234.841164899233,76830.37765544796
ECQEYCHRNKJ4,2021,3005.93535930273,51469.779720543476
ECQEYCHRNKJ4,2022,2978.868794451792,43557.062818977865
ECQEYCHRNKJ4,2023,2912.362377960916,30560.471707981804
ECQEYCHRNKJ4,2024,2951.0288991765415,18715.369598787074
ECQEYCHRNKJ4,2025,2913.909038809541,4824.808517285755
ECQEYCHRNKJ4,2026,1381.941468246457,203.38590159419036
ECR5E2LU5BL6,2016,4091.0,156456.0
ECR5E2LU5BL6,2017,4504.0,140875.0
ECR5E2LU5BL6,2018,4934.0,126936.0
ECR5E2LU5BL6,2019,5349.0,130621.0
ECR5E2LU5BL6,2020,6779.0,152627.0
ECR5E2LU5BL6,2021,6588.0,106929.0
ECR5E2LU5BL6,2022,6007.0,85129.0
ECR5E2LU5BL6,2023,5949.0,53959.0
ECR5E2LU5BL6,2024,6224.0,29955.0
ECR5E2LU5BL6,2025,5936.0,10784.0
ECR5E2LU5BL6,2026,2654.0,524.0
ED44Y3W6P7B9,2016,7565.0,304804.0
ED44Y3W6P7B9,2017,7887.0,285863.0
ED44Y3W6P7B9,2018,8835.0,289548.0
ED44Y3W6P7B9,2019,9558.0,301940.0
ED44Y3W6P7B9,2020,11081.0,287428.0
ED44Y3W6P7B9,2021,10750.0,206092.0
ED44Y3W6P7B9,2022,10448.0,147037.0
ED44Y3W6P7B9,2023,12324.0,117973.0
ED44Y3W6P7B9,2024,11086.0,65707.0
ED44Y3W6P7B9,2025,10719.0,22521.0
ED44Y3W6P7B9,2026,5039.0,1196.0
EGLKRQ5JBCZ7,2016,3476.0,125384.0
EGLKRQ5JBCZ7,2017,3892.0,123223.0
EGLKRQ5JBCZ7,2018,4029.0,98424.0
EGLKRQ5JBCZ7,2019,4365.0,104433.0
EGLKRQ5JBCZ7,2020,5029.0,96953.0
EGLKRQ5JBCZ7,2021,5212.0,80471.0
EGLKRQ5JBCZ7,2022,4886.0,66358.0
EGLKRQ5JBCZ7,2023,5507.0,46984.0
EGLKRQ5JBCZ7,2024,6249.0,28282.0
EGLKRQ5JBCZ7,2025,6018.0,11306.0
EGLKRQ5JBCZ7,2026,2904.0,454.0
EJ3UF7TK8RT5,2016,1278.0,71213.0
EJ3UF7TK8RT5,2017,1255.0,67186.0
EJ3UF7TK8RT5,2018,1373.0,51243.0
EJ3UF7TK8RT5,2019,1405.0,50878.0
EJ3UF7TK8RT5,2020,1663.0,44924.0
EJ3UF7TK8RT5,2021,1590.0,31149.0
EJ3UF7TK8RT5,2022,1560.0,17444.0
EJ3UF7TK8RT5,2023,1757.0,15138.0
EJ3UF7TK8RT5,2024,1772.0,9444.0
EJ3UF7TK8RT5,2025,1618.0,2228.0
EJ3UF7TK8RT5,2026,793.0,112.0
EJABWGUJM228,2016,0.41916296297263467,110.74285481737009
EJABWGUJM228,2017,0.25149777778358084,7.880263703885532
EJABWGUJM228,2018,0.16766518518905388,2.5149777778358082
EJABWGUJM228,2019,1.1736562963233772,103.53325185424077
EJABWGUJM228,2020,0.5868281481616886,35.37735407489037
EJABWGUJM228,2021,0.25149777778358084,1.8443170370795927
EJABWGUJM228,2022,0.41916296297263467,5.616783703833305
EJABWGUJM228,2023,0.5029955555671617,1.7604844444850658
EJABWGUJM228,2024,0.6706607407562155,4.526960000104455
EJABWGUJM228,2025,1.6766518518905387,9.640748148370598
EJABWGUJM228,2026,1.341321481512431,0.16766518518905388
EJCVPNN1WFS5,2016,2144.0,80683.0
EJCVPNN1WFS5,2017,2195.0,78518.0
EJCVPNN1WFS5,2018,2377.0,80651.0
EJCVPNN1WFS5,2019,2251.0,61230.0
EJCVPNN1WFS5,2020,2520.0,62812.0
EJCVPNN1WFS5,2021,2589.0,48719.0
EJCVPNN1WFS5,2022,2319.0,32003.0
EJCVPNN1WFS5,2023,2589.0,26855.0
EJCVPNN1WFS5,2024,2678.0,17286.0
EJCVPNN1WFS5,2025,3003.0,7035.0
EJCVPNN1WFS5,2026,1330.0,298.0
EJMHW8SL81L7,2016,181.81507839125535,6931.2374307749205
EJMHW8SL81L7,2017,214.027476895314,6489.219259425461
EJMHW8SL81L7,2018,195.19179569721248,6943.350916766994
EJMHW8SL81L7,2019,210.28289835772736,6266.439394141089
EJMHW8SL81L7,2020,240.1267381482523,6566.073350254122
EJMHW8SL81L7,2021,240.4651036787571,4963.5290823792375
EJMHW8SL81L7,2022,237.08144837370892,3909.7460318770673
EJMHW8SL81L7,2023,247.39031820308904,2545.2531935633397
EJMHW8SL81L7,2024,247.57077981935828,1461.3330531442066
EJMHW8SL81L7,2025,230.06600304124237,548.7161019686461
EJMHW8SL81L7,2026,123.18761080578729,18.9935851123371
EK93EZLLBSC4,2016,1.1030411399868818,291.42346918453416
EK93EZLLBSC4,2017,0.661824683992129,20.737173431753376
EK93EZLLBSC4,2018,0.4412164559947527,6.61824683992129
EK93EZLLBSC4,2019,3.0885151919632685,272.4511615767598
EK93EZLLBSC4,2020,1.5442575959816343,93.09667221489282
EK93EZLLBSC4,2021,0.661824683992129,4.853381015942279
EK93EZLLBSC4,2022,1.1030411399868818,14.780751275824215
EK93EZLLBSC4,2023,1.323649367984258,4.632772787944903
EK93EZLLBSC4,2024,1.7648658239790107,11.912844311858322
EK93EZLLBSC4,2025,4.412164559947527,25.369946219698278
EK93EZLLBSC4,2026,3.5297316479580214,0.4412164559947527
EKHKFP33NN53,2016,211.0,4896.0
EKHKFP33NN53,2017,199.0,4281.0
EKHKFP33NN53,2018,203.0,4567.0
EKHKFP33NN53,2019,270.0,3779.0
EKHKFP33NN53,2020,322.0,4021.0
EKHKFP33NN53,2021,309.0,3988.0
EKHKFP33NN53,2022,259.0,2193.0
EKHKFP33NN53,2023,262.0,1290.0
EKHKFP33NN53,2024,261.0,999.0
EKHKFP33NN53,2025,266.0,517.0
EKHKFP33NN53,2026,122.0,11.0
ELA9KB9GJCN8,2016,694.6372030511427,19034.933144110502
ELA9KB9GJCN8,2017,688.3912680204966,18702.560172836835
ELA9KB9GJCN8,2018,686.6067151545977,17845.97479720537
ELA9KB9GJCN8,2019,1387.9359914528611,16090.86705359381
ELA9KB9GJCN8,2020,1044.8557029837998,15796.86196893697
ELA9KB9GJCN8,2021,897.6300915471413,13927.542841907882
ELA9KB9GJCN8,2022,873.5386278575064,8742.524490038659
ELA9KB9GJCN8,2023,1112.6687118879574,6208.905558678711
ELA9KB9GJCN8,2024,1718.5244098606304,3772.0986202937775
ELA9KB9GJCN8,2025,1397.751032215305,1806.4136385061508
ELA9KB9GJCN8,2026,526.8892336566471,46.844512729845846
ELVQARY4EJZ4,2016,69.0,4633.0
ELVQARY4EJZ4,2017,78.0,3503.0
ELVQARY4EJZ4,2018,97.0,2853.0
ELVQARY4EJZ4,2019,98.0,3946.0
ELVQARY4EJZ4,2020,183.0,7710.0
ELVQARY4EJZ4,2021,164.0,2563.0
ELVQARY4EJZ4,2022,237.0,2505.0
ELVQARY4EJZ4,2023,184.0,1541.0
ELVQARY4EJZ4,2024,206.0,1525.0
ELVQARY4EJZ4,2025,214.0,899.0
ELVQARY4EJZ4,2026,122.0,20.0
EMW9FC8J3HN4,2016,6825.0,333814.0
EMW9FC8J3HN4,2017,7060.0,363403.0
EMW9FC8J3HN4,2018,7449.0,306626.0
EMW9FC8J3HN4,2019,7988.0,321301.0
EMW9FC8J3HN4,2020,8915.0,278323.0
EMW9FC8J3HN4,2021,8947.0,214586.0
EMW9FC8J3HN4,2022,9488.0,138697.0
EMW9FC8J3HN4,2023,8678.0,101704.0
EMW9FC8J3HN4,2024,8955.0,60113.0
EMW9FC8J3HN4,2025,8916.0,19563.0
EMW9FC8J3HN4,2026,4411.0,861.0
EN9DMTETW3N1,2016,606.0,11657.0
EN9DMTETW3N1,2017,724.0,16207.0
EN9DMTETW3N1,2018,669.0,16437.0
EN9DMTETW3N1,2019,716.0,13018.0
EN9DMTETW3N1,2020,970.0,15415.0
EN9DMTETW3N1,2021,955.0,13513.0
EN9DMTETW3N1,2022,982.0,10398.0
EN9DMTETW3N1,2023,985.0,8569.0
EN9DMTETW3N1,2024,966.0,4065.0
EN9DMTETW3N1,2025,977.0,1689.0
EN9DMTETW3N1,2026,537.0,73.0
ENBLDJUN4N73,2016,120.29629391177338,5190.447481009993
ENBLDJUN4N73,2017,130.1487395185223,5228.54819723749
ENBLDJUN4N73,2018,130.63102706570578,4468.118531771142
ENBLDJUN4N73,2019,136.6940705160128,4362.153067832823
ENBLDJUN4N73,2020,158.3970101392709,4753.219370377625
ENBLDJUN4N73,2021,150.06032539509874,3302.5673266706444
ENBLDJUN4N73,2022,145.78863569147333,2273.8479885282113
ENBLDJUN4N73,2023,159.01709412850684,1479.9337876431225
ENBLDJUN4N73,2024,203.45644669041624,1597.6119491558998
ENBLDJUN4N73,2025,341.1839905218223,1094.3104445593908
ENBLDJUN4N73,2026,168.86953973525576,46.29960452961724
EQH8NQ4AXFT7,2016,1931.011188256072,67056.39523710616
EQH8NQ4AXFT7,2017,2101.2772147960795,73800.72478617403
EQH8NQ4AXFT7,2018,2357.0501917068373,71645.60062887042
EQH8NQ4AXFT7,2019,2438.81777107012,66335.94308966747
EQH8NQ4AXFT7,2020,2898.2618221875928,68575.07844893885
EQH8NQ4AXFT7,2021,2730.4887096525636,52554.36659594679
EQH8NQ4AXFT7,2022,2691.8485425754025,37413.653386712016
EQH8NQ4AXFT7,2023,2728.494378448581,26479.233978076874
EQH8NQ4AXFT7,2024,3449.445108688261,16460.7111748707
EQH8NQ4AXFT7,2025,2874.8284305407983,5690.824090564112
EQH8NQ4AXFT7,2026,1301.3011105985922,229.84667125898508
ETGMYV7CKAJ7,2016,51.0,1654.0
ETGMYV7CKAJ7,2017,89.0,4235.0
ETGMYV7CKAJ7,2018,88.0,3472.0
ETGMYV7CKAJ7,2019,115.0,2273.0
ETGMYV7CKAJ7,2020,117.0,2265.0
ETGMYV7CKAJ7,2021,164.0,3088.0
ETGMYV7CKAJ7,2022,311.0,3627.0
ETGMYV7CKAJ7,2023,441.0,3108.0
ETGMYV7CKAJ7,2024,450.0,2814.0
ETGMYV7CKAJ7,2025,594.0,830.0
ETGMYV7CKAJ7,2026,306.0,62.0
EUYXHRL5MLL3,2016,0.5051168903486418,133.45188243011117
EUYXHRL5MLL3,2017,0.30307013420918505,9.496197538554465
EUYXHRL5MLL3,2018,0.20204675613945672,3.030701342091851
EUYXHRL5MLL3,2019,1.414327292976197,124.76387191611452
EUYXHRL5MLL3,2020,0.7071636464880985,42.63186554542537
EUYXHRL5MLL3,2021,0.30307013420918505,2.222514317534024
EUYXHRL5MLL3,2022,0.5051168903486418,6.7685663306718
EUYXHRL5MLL3,2023,0.6061402684183701,2.1214909394642953
EUYXHRL5MLL3,2024,0.8081870245578269,5.455262415765332
EUYXHRL5MLL3,2025,2.0204675613945673,11.617688478018762
EUYXHRL5MLL3,2026,1.6163740491156537,0.20204675613945672
EVTSTTLCEWS5,2016,1459.2031557150751,44108.84090641313
EVTSTTLCEWS5,2017,1430.8088103317473,42706.426441464704
EVTSTTLCEWS5,2018,1447.6679529030982,45265.46681913711
EVTSTTLCEWS5,2019,1576.3298304213017,41652.28636910866
EVTSTTLCEWS5,2020,1829.6606306381786,39553.7667806221
EVTSTTLCEWS5,2021,1578.5481386543743,29694.27400790817
EVTSTTLCEWS5,2022,1625.1326115488964,24463.50319432327
EVTSTTLCEWS5,2023,1907.74508044233,16586.73432032952
EVTSTTLCEWS5,2024,1974.7379890811187,11272.555117181097
EVTSTTLCEWS5,2025,1709.4283244056505,3386.913010255057
EVTSTTLCEWS5,2026,863.3655643118078,174.80268876611115
EVWJPCY6AD97,2016,1268.0,57920.0
EVWJPCY6AD97,2017,1148.0,62515.0
EVWJPCY6AD97,2018,1183.0,34640.0
EVWJPCY6AD97,2019,1137.0,35167.0
EVWJPCY6AD97,2020,4462.0,22801.0
EVWJPCY6AD97,2021,1171.0,17078.0
EVWJPCY6AD97,2022,1284.0,13245.0
EVWJPCY6AD97,2023,1163.0,8035.0
EVWJPCY6AD97,2024,1516.0,5128.0
EVWJPCY6AD97,2025,1467.0,1725.0
EVWJPCY6AD97,2026,584.0,77.0
EXZVPWZBLUE8,2016,2422.88180097372,136839.4530963085
EXZVPWZBLUE8,2017,2540.403458747497,142319.55712868666
EXZVPWZBLUE8,2018,2745.3059255954227,137023.6164470787
EXZVPWZBLUE8,2019,2914.260591241958,124554.70681805487
EXZVPWZBLUE8,2020,3264.336870633961,137292.67191299374
EXZVPWZBLUE8,2021,3227.2829832417588,106988.95202176925
EXZVPWZBLUE8,2022,3137.966523333688,69001.25136297368
EXZVPWZBLUE8,2023,3158.9821609591168,49852.13418454066
EXZVPWZBLUE8,2024,3074.6430889097005,28209.622210469646
EXZVPWZBLUE8,2025,3021.827473298427,10818.629032332325
EXZVPWZBLUE8,2026,1329.7921229037458,367.2206153495892
EYMJXLN2MFB4,2016,1641.0,53126.0
EYMJXLN2MFB4,2017,1579.0,60226.0
EYMJXLN2MFB4,2018,1895.0,82814.0
EYMJXLN2MFB4,2019,1989.0,47895.0
EYMJXLN2MFB4,2020,2237.0,64685.0
EYMJXLN2MFB4,2021,2198.0,41270.0
EYMJXLN2MFB4,2022,2367.0,39223.0
EYMJXLN2MFB4,2023,2368.0,23462.0
EYMJXLN2MFB4,2024,2518.0,11761.0
EYMJXLN2MFB4,2025,2550.0,4124.0
EYMJXLN2MFB4,2026,1254.0,243.0
EYNYSU6L8ZX6,2016,865.0,27654.0
EYNYSU6L8ZX6,2017,793.0,18254.0
EYNYSU6L8ZX6,2018,999.0,30400.0
EYNYSU6L8ZX6,2019,917.0,30635.0
EYNYSU6L8ZX6,2020,1194.0,26324.0
EYNYSU6L8ZX6,2021,1110.0,18809.0
EYNYSU6L8ZX6,2022,1135.0,14750.0
EYNYSU6L8ZX6,2023,1042.0,8558.0
EYNYSU6L8ZX6,2024,1152.0,4453.0
EYNYSU6L8ZX6,2025,1205.0,1558.0
EYNYSU6L8ZX6,2026,565.0,60.0
EZ4WPGRE1RD5,2016,1281.0,39710.0
EZ4WPGRE1RD5,2017,1320.0,29486.0
EZ4WPGRE1RD5,2018,1236.0,28539.0
EZ4WPGRE1RD5,2019,1427.0,31172.0
EZ4WPGRE1RD5,2020,1597.0,30414.0
EZ4WPGRE1RD5,2021,1571.0,27808.0
EZ4WPGRE1RD5,2022,1379.0,17854.0
EZ4WPGRE1RD5,2023,1527.0,13442.0
EZ4WPGRE1RD5,2024,1854.0,10785.0
EZ4WPGRE1RD5,2025,1705.0,4077.0
EZ4WPGRE1RD5,2026,751.0,143.0
F125YU6SWK59,2016,315.2674627456016,14965.161334095927
F125YU6SWK59,2017,352.82009681225225,28319.05267161115
F125YU6SWK59,2018,360.67995045410936,19776.265079983794
F125YU6SWK59,2019,313.52082860296673,9037.958371064353
F125YU6SWK59,2020,354.56673095488713,9872.84949124384
F125YU6SWK59,2021,320.5073651735064,7124.520667807807
F125YU6SWK59,2022,305.6609749611096,3521.2144315519827
F125YU6SWK59,2023,266.3617067518241,2254.0313610703543
F125YU6SWK59,2024,248.89536532547498,1861.0386789774989
F125YU6SWK59,2025,197.36965811774508,385.13282845099815
F125YU6SWK59,2026,84.71175591779324,27.07282921084114
F27KDXZMF9Y8,2016,3453.0,135372.0
F27KDXZMF9Y8,2017,3427.0,137720.0
F27KDXZMF9Y8,2018,3640.0,148641.0
F27KDXZMF9Y8,2019,4168.0,132054.0
F27KDXZMF9Y8,2020,5230.0,114354.0
F27KDXZMF9Y8,2021,5598.0,83340.0
F27KDXZMF9Y8,2022,6347.0,61495.0
F27KDXZMF9Y8,2023,4805.0,47051.0
F27KDXZMF9Y8,2024,5082.0,26458.0
F27KDXZMF9Y8,2025,5279.0,13105.0
F27KDXZMF9Y8,2026,4909.0,561.0
F2VSMAKDH8Z7,2016,1179.0,30950.0
F2VSMAKDH8Z7,2017,1225.0,30567.0
F2VSMAKDH8Z7,2018,1219.0,30093.0
F2VSMAKDH8Z7,2019,1309.0,28466.0
F2VSMAKDH8Z7,2020,1608.0,30465.0
F2VSMAKDH8Z7,2021,1477.0,23334.0
F2VSMAKDH8Z7,2022,1365.0,12402.0
F2VSMAKDH8Z7,2023,1508.0,10557.0
F2VSMAKDH8Z7,2024,1535.0,6241.0
F2VSMAKDH8Z7,2025,1525.0,2607.0
F2VSMAKDH8Z7,2026,1511.0,96.0
F3GJXVP1L166,2016,1.0,3.0
F3GJXVP1L166,2019,1.0,1.0
F3GJXVP1L166,2021,2.0,0.0
F3GJXVP1L166,2022,2.0,1.0
F3GJXVP1L166,2023,1.0,0.0
F3GJXVP1L166,2024,1.0,4.0
F3GJXVP1L166,2025,1.0,0.0
F4BMNBQK9BM1,2016,6.0,196.0
F4BMNBQK9BM1,2017,1.0,36.0
F4BMNBQK9BM1,2018,2.0,42.0
F4BMNBQK9BM1,2019,2.0,14.0
F4BMNBQK9BM1,2020,4.0,173.0
F4BMNBQK9BM1,2021,6.0,339.0
F4BMNBQK9BM1,2022,4.0,472.0
F4BMNBQK9BM1,2023,7.0,43.0
F4BMNBQK9BM1,2024,14.0,131.0
F4BMNBQK9BM1,2025,19.0,13.0
F4BMNBQK9BM1,2026,12.0,1.0
F4N1QNPB95M4,2016,3102.62300448418,169151.78325444792
F4N1QNPB95M4,2017,3160.251912298144,172034.82944814092
F4N1QNPB95M4,2018,3495.086538717238,156483.29515384405
F4N1QNPB95M4,2019,3704.2581300419947,139495.57377268342
F4N1QNPB95M4,2020,4637.793076528377,158256.98487211825
F4N1QNPB95M4,2021,4663.939525443972,107966.157986466
F4N1QNPB95M4,2022,4305.092854102393,78848.88551296174
F4N1QNPB95M4,2023,4413.947457750991,53358.23222425012
F4N1QNPB95M4,2024,4439.026704670031,31002.217999919318
F4N1QNPB95M4,2025,4602.308610142928,10510.338863070754
F4N1QNPB95M4,2026,1839.5894415614775,521.3281753170597
F4SLJ5WF59F6,2016,825.0,22175.0
F4SLJ5WF59F6,2017,866.0,19091.0
F4SLJ5WF59F6,2018,869.0,17311.0
F4SLJ5WF59F6,2019,813.0,14824.0
F4SLJ5WF59F6,2020,951.0,12285.0
F4SLJ5WF59F6,2021,916.0,11832.0
F4SLJ5WF59F6,2022,808.0,6743.0
F4SLJ5WF59F6,2023,745.0,4762.0
F4SLJ5WF59F6,2024,814.0,2870.0
F4SLJ5WF59F6,2025,752.0,1140.0
F4SLJ5WF59F6,2026,363.0,32.0
F6G9C4HMNHW4,2016,98.0,1275.0
F6G9C4HMNHW4,2017,37.0,831.0
F6G9C4HMNHW4,2018,142.0,956.0
F6G9C4HMNHW4,2019,48.0,724.0
F6G9C4HMNHW4,2020,1085.0,4455.0
F6G9C4HMNHW4,2021,46.0,382.0
F6G9C4HMNHW4,2022,17.0,181.0
F6G9C4HMNHW4,2023,23.0,139.0
F6G9C4HMNHW4,2024,830.0,839.0
F6G9C4HMNHW4,2025,34.0,22.0
F6G9C4HMNHW4,2026,16.0,0.0
F6XLTRUQJEN4,2016,1661.618424942287,71091.59343402494
F6XLTRUQJEN4,2017,1631.583339710094,62787.376804182175
F6XLTRUQJEN4,2018,1763.3501652448758,52745.000725740894
F6XLTRUQJEN4,2019,1743.9726909015255,47213.21623757297
F6XLTRUQJEN4,2020,1849.5799260727847,50310.70551135751
F6XLTRUQJEN4,2021,1900.9302330826629,37562.74957772595
F6XLTRUQJEN4,2022,1768.1945338307135,30318.480794464438
F6XLTRUQJEN4,2023,1848.6110523556172,18395.036394142426
F6XLTRUQJEN4,2024,1713.453168810749,9693.097103402397
F6XLTRUQJEN4,2025,1642.2409505989367,3487.4609449444674
F6XLTRUQJEN4,2026,733.9218407543921,133.22013611053322
F8THLJQSAF93,2016,4340.581486764116,159666.46377991664
F8THLJQSAF93,2017,4688.580435865464,166022.93107093452
F8THLJQSAF93,2018,4638.418425184189,135647.48225917155
F8THLJQSAF93,2019,5216.065329435752,142346.46202937252
