uei,name,city,state_code,fiscal_year,agency,total_obligations,award_count
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2023,National Aeronautics and Space Administration,2628709.63,3
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2023,National Institutes of Health,49632683.88,22
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2023,National Science Foundation,37104095.0,71
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Assistant Secretary for Fossil Energy,300000.0,0
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Defense Advanced Research Projects Agency,315000.0,1
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Defense Health Agency,40750.88,1
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Department of Energy,9634427.94,6
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Department of the Air Force,3685697.0,5
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Department of the Army,5903219.0,6
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,Department of the Navy,3450845.1999999997,5
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,National Aeronautics and Space Administration,1984979.67,5
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,National Institutes of Health,24531160.369999997,25
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2024,National Science Foundation,47320194.0,53
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Defense Advanced Research Projects Agency,582858.0,0
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Defense Health Agency,1131495.0,1
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Department of Energy,7332886.64,6
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Department of the Air Force,2708611.0,2
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Department of the Army,4381841.95,9
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,Department of the Navy,5495592.23,4
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,National Aeronautics and Space Administration,2737167.71,8
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,National Institutes of Health,31088372.16,13
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2025,National Science Foundation,55536985.0,57
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Defense Advanced Research Projects Agency,0.0,0
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Defense Health Agency,1659996.0,2
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Department of Energy,5527416.98,2
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Department of the Air Force,4282364.640000001,4
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Department of the Army,6313608.45,4
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,Department of the Navy,5293759.47,3
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,National Aeronautics and Space Administration,2921125.65,4
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,National Institutes of Health,32322355.48,15
K51LECU1G8N3,WILLIAM MARSH RICE UNIVERSITY,HOUSTON,TX,2026,National Science Foundation,8254501.0,19
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,Department of Defense,16600299.0,53
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,Department of the Navy,0.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,Environmental Protection Agency,1394428.0,9
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,National Aeronautics and Space Administration,6851587.0,45
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,National Geospatial-Intelligence Agency,0.0,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,National Institutes of Health,236442293.0,540
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2016,National Science Foundation,67402621.0,250
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Defense Advanced Research Projects Agency,1738600.0,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Defense Threat Reduction Agency,825244.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Department of Defense,1600888.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Department of Energy,16776654.67,40
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Department of the Air Force,2197808.0,4
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Department of the Army,10516308.0,16
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Department of the Navy,4807957.0,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,Environmental Protection Agency,599860.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,National Aeronautics and Space Administration,7053282.720000001,13
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,National Geospatial-Intelligence Agency,0.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,National Institutes of Health,232170295.0,340
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2017,National Science Foundation,81214117.0,168
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Defense Advanced Research Projects Agency,903879.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Defense Threat Reduction Agency,1230294.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Department of Energy,15940282.0,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Department of the Air Force,4196061.0,6
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Department of the Army,15253850.0,16
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Department of the Navy,5675447.09,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,Environmental Protection Agency,683100.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,National Aeronautics and Space Administration,4768868.59,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,National Geospatial-Intelligence Agency,150000.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,National Institutes of Health,266855086.0,190
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2018,National Science Foundation,70515303.0,124
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Defense Advanced Research Projects Agency,971779.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Defense Threat Reduction Agency,1127927.44,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Department of Energy,20712312.55,15
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Department of the Air Force,4665524.0,7
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Department of the Army,15169087.43,20
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Department of the Navy,7145087.0,5
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,Environmental Protection Agency,980651.0,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,National Aeronautics and Space Administration,5279430.4399999995,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,National Geospatial-Intelligence Agency,0.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,National Institutes of Health,300457960.0,181
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2019,National Science Foundation,78438523.0,147
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Defense Advanced Research Projects Agency,247853.0,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Defense Threat Reduction Agency,0.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Department of Energy,15369665.94,7
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Department of the Air Force,2719537.0,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Department of the Army,21973755.0,20
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Department of the Navy,9083266.0,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,Environmental Protection Agency,1647838.0,4
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,National Aeronautics and Space Administration,6513926.140000001,16
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,National Geospatial-Intelligence Agency,200000.0,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,National Institutes of Health,335268037.0,194
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2020,National Science Foundation,73467019.0,136
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Defense Advanced Research Projects Agency,247853.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Defense Threat Reduction Agency,0.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Department of Energy,20622084.68,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Department of the Air Force,5239850.76,6
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Department of the Army,15404134.73,14
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Department of the Navy,7702321.37,4
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,Environmental Protection Agency,1807962.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,National Aeronautics and Space Administration,6532855.54,13
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,National Geospatial-Intelligence Agency,197169.22,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,National Institutes of Health,323336460.93,185
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2021,National Science Foundation,65150932.0,100
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Defense Advanced Research Projects Agency,484598.99,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Defense Threat Reduction Agency,-1133.04,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Department of Energy,19737610.79,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Department of the Air Force,3599120.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Department of the Army,14029124.84,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Department of the Navy,6836379.68,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,Environmental Protection Agency,1558999.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,National Aeronautics and Space Administration,7428547.06,6
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,National Institutes of Health,423139473.82,194
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2022,National Science Foundation,77492619.0,108
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Defense Advanced Research Projects Agency,777155.0,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Defense Health Agency,8603662.969999999,10
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Department of Energy,19697321.94,9
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Department of the Air Force,4709005.91,10
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Department of the Army,8788465.86,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Department of the Navy,8412424.35,6
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,Environmental Protection Agency,9731695.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,National Aeronautics and Space Administration,4056892.23,14
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,National Institutes of Health,369744483.64000005,180
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2023,National Science Foundation,78385017.0,119
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Assistant Secretary for Fossil Energy,-4186.38,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Defense Advanced Research Projects Agency,456146.0,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Defense Health Agency,16522314.0,10
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Department of Energy,28953577.080000002,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Department of the Air Force,3765622.0,7
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Department of the Army,2818217.01,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Department of the Navy,7082611.57,7
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,Environmental Protection Agency,2247657.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,National Aeronautics and Space Administration,7892978.57,17
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,National Institutes of Health,370850272.15999997,170
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2024,National Science Foundation,74236895.0,124
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Defense Advanced Research Projects Agency,336244.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Defense Health Agency,15954276.469999999,12
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Department of Energy,14835841.440000001,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Department of the Air Force,3539006.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Department of the Army,1831704.92,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Department of the Navy,4544345.11,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,Environmental Protection Agency,3725043.0,2
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,National Aeronautics and Space Administration,10088249.82,13
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,National Institutes of Health,366427087.88,144
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2025,National Science Foundation,66523722.0,87
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Defense Health Agency,11077133.82,8
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Department of Energy,5086050.47,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Department of the Air Force,2355187.09,1
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Department of the Army,612116.05,3
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Department of the Navy,2553101.76,4
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,Environmental Protection Agency,0.0,0
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,National Aeronautics and Space Administration,6447263.72,14
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,National Institutes of Health,279400258.06999993,120
KABJZBBJ4B54,REGENTS OF THE UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,2026,National Science Foundation,14365962.0,24
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2016,National Institutes of Health,11027570.0,30
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2017,National Institutes of Health,10458611.0,19
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2018,National Institutes of Health,14670729.0,18
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2019,National Institutes of Health,15503290.0,9
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2020,National Institutes of Health,17740757.0,10
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2021,National Institutes of Health,17464906.23,6
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2022,National Institutes of Health,16328068.859999998,9
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2023,National Institutes of Health,16779914.79,6
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2024,National Institutes of Health,18790355.349999998,9
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2025,National Institutes of Health,17106084.16,7
KD5TGBT7AKC9,THE MIRIAM HOSPITAL,PROVIDENCE,RI,2026,National Institutes of Health,14427091.12,3
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2016,Department of Defense,3387760.0,13
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2016,Department of the Air Force,200000.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2016,Department of the Army,0.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2016,National Institutes of Health,259959813.0,554
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2016,National Science Foundation,450395.0,3
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,Department of Defense,100000.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,Department of the Air Force,200000.0,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,Department of the Army,17011749.0,16
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,Department of the Navy,415335.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,National Institutes of Health,246791352.0,246
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2017,National Science Foundation,250982.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2018,Department of the Army,7247135.0,12
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2018,Department of the Navy,610801.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2018,National Institutes of Health,296342797.0,184
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2018,National Science Foundation,309027.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2019,Department of the Army,11005114.0,16
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2019,Department of the Navy,458901.0,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2019,National Institutes of Health,309420335.0,151
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2019,National Science Foundation,613471.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2020,Department of the Army,7619015.9399999995,11
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2020,Department of the Navy,211703.45,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2020,National Institutes of Health,344851921.0,175
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2020,National Science Foundation,205564.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2021,Department of the Army,19609868.52,14
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2021,Department of the Navy,1060250.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2021,National Institutes of Health,342674047.11,160
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2021,National Science Foundation,31718.0,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2022,Department of the Army,14425969.06,16
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2022,Department of the Navy,380639.46,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2022,National Institutes of Health,370947442.44,180
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2022,National Science Foundation,200611.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2023,Defense Health Agency,5255777.96,7
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2023,Department of the Army,150000.0,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2023,Department of the Navy,-136400.2,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2023,National Institutes of Health,402772770.9799999,165
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2023,National Science Foundation,340185.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,Defense Advanced Research Projects Agency,4525729.0,1
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,Defense Health Agency,11264736.780000001,10
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,Department of the Army,186529.5,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,Department of the Navy,-1787.21,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,National Institutes of Health,395258578.8799999,178
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2024,National Science Foundation,1971272.0,4
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,Defense Advanced Research Projects Agency,568975.0,0
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,Defense Health Agency,4388102.3,5
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,Department of Energy,14165800.8,28
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,Department of the Army,4715790.5,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,National Aeronautics and Space Administration,341656.0,2
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,National Institutes of Health,393543204.05999994,176
KG76WYENL5K1,NORTHWESTERN UNIVERSITY,EVANSTON,IL,2025,National Science Foundation,14687976.0,27
